Latitude,Longitude,normalized_km,normalized_corr,normalized_wind_capacity_factor,Mean Correlation,min_distance_to_line_km,avg_capacity_factor,normalized_solar_radiation,avg_solar_radiation
-28.0,152.25,0.9687411598302688,0.8468481942687781,0.1537645969610471,0.0756053912963363,22.1,0.11908543,0.38379484858742574,426.3363
-28.0,152.5,0.9510608203677511,0.9010932304706984,0.06960858980638225,0.0488352028492261,34.6,0.066870645,0.4181272734627407,417.6027
-28.0,152.75,0.9661951909476661,0.931447678861847,0.05794851788291167,0.033855135353016,23.9,0.059636127,0.44300640965490556,411.27386
-28.0,153.0,0.9943422913719944,0.9083624647754117,0.07934294226168846,0.0452478004649968,4.0,0.072910346,0.44531261332548266,410.6872
-28.0,153.25,0.9991513437057992,0.8918854702599229,0.15913065040932994,0.0533792771696989,0.6,0.12241481,0.4292651844501034,414.7694
-28.25,114.5,0.9226308345120227,0.9569426175758817,0.6105683792317288,0.0212732594504597,54.7,0.40251037,0.20150255069679657,472.70844
-28.25,114.75,0.9234794908062235,0.9630883589969133,0.5443046349954317,0.0182403062531236,54.1,0.36139688,0.1959850529572621,474.112
-28.25,115.0,0.9196605374823197,0.988557390796371,0.5744439400561006,0.0056712155385563,56.8,0.38009688,0.19049310719648693,475.50906
-28.25,115.25,0.9090523338048091,0.9851279695375474,0.6094933569603135,0.0073636515620386,64.3,0.40184337,0.18602489163700653,476.6457
-28.25,115.5,0.8910891089108911,0.9659614166109746,0.6564730712513704,0.0168224383866237,77.0,0.43099204,0.1785836050720757,478.53864
-28.25,115.75,0.8683168316831683,0.9509924302015135,0.6971770891859524,0.0242097057773554,93.1,0.45624694,0.17599652618883233,479.19675
-28.25,116.0,0.8555869872701556,0.9493314229774177,0.7234862204434996,0.0250294208981185,102.1,0.4725705,0.17663296701361408,479.03485
-28.25,116.25,0.8783592644978784,0.9590544844619515,0.7253588544415686,0.0202310428999009,86.0,0.47373238,0.16960660527299276,480.82224
-28.25,116.5,0.9008486562942009,0.9573823714174081,0.6952203713619469,0.0210562387969167,70.1,0.45503289,0.16806216505532612,481.21512
-28.25,116.75,0.9172560113154172,0.9525982271826301,0.6841923029365956,0.0234172371792651,58.5,0.4481905,0.16661560857167468,481.5831
-28.25,117.0,0.921074964639321,0.9450076005873997,0.6824756519301721,0.0271632482175759,55.8,0.4471254,0.16487874229858457,482.02493
-28.25,117.25,0.9108910891089109,0.9395374688970234,0.6838811589343516,0.0298627847362132,63.0,0.44799745,0.1634521949798382,482.38782
-28.25,117.5,0.8905233380480905,0.936826443536042,0.682860854813033,0.0312006888999825,77.4,0.4473644,0.164528444325167,482.11404
-28.25,117.75,0.8644978783592645,0.9276019595664904,0.7032219378063932,0.0357530164765194,95.8,0.45999748,0.16857312600903285,481.08514
-28.25,118.0,0.8353606789250354,0.9184730508606784,0.727366986374207,0.040258177196873,116.4,0.47497833,0.17088259247074378,480.49765
-28.25,118.25,0.8046676096181047,0.9160388724692738,0.732677870388681,0.0414594560384839,138.1,0.47827348,0.17597805014265266,479.20145
-28.25,118.5,0.7728429985855728,0.9153419102868141,0.7223462455520873,0.0418034102557049,160.6,0.4718632,0.18311471781003963,477.386
-28.25,118.75,0.7554455445544555,0.9147884896398697,0.729432463572838,0.0420765260289911,172.9,0.47625986,0.184710222674488,476.98013
-28.25,119.0,0.7892503536067892,0.9102114285700368,0.7071533603337882,0.0443353278651123,149.0,0.46243674,0.1897409355632952,475.7004
-28.25,119.25,0.8229137199434229,0.9073991584248967,0.6865065825160936,0.0457231968208881,125.2,0.4496264,0.19403307833375794,474.60855
-28.25,119.5,0.8561527581329562,0.9062860118073146,0.6776460136428675,0.0462725400752831,101.7,0.44412884,0.1964651549827754,473.98987
-28.25,119.75,0.8888260254596888,0.9084135521822307,0.6779492762974244,0.0452225885819643,78.6,0.444317,0.19699470991487134,473.85516
-28.25,120.0,0.9202263083451202,0.912770936278141,0.6667959605246793,0.043072198397879,56.4,0.4373969,0.19893937274137696,473.36047
-28.25,120.25,0.9475247524752475,0.913458001528964,0.6881805710944446,0.0427331283644196,37.1,0.45066503,0.20288676035227615,472.35632
-28.25,120.5,0.9613861386138614,0.9102962673035662,0.6993059233943125,0.0442934595386586,27.3,0.45756778,0.20643384673286302,471.454
-28.25,120.75,0.9533239038189534,0.9108674189002981,0.7070569951439712,0.0440115934556594,33.0,0.46237695,0.21152545195258998,470.15878
-28.25,121.0,0.9355021216407355,0.9173811202689648,0.7177374300554971,0.0407970502396069,45.6,0.46900365,0.21533989065246906,469.18845
-28.25,121.25,0.9101838755304101,0.9168085990720966,0.7330302262642084,0.0410795922269157,63.5,0.4784921,0.2127312301748584,469.85205
-28.25,121.5,0.8807637906647807,0.9048019535919887,0.7050101172811906,0.0470049300020383,84.3,0.46110696,0.211869027790057,470.07138
-28.25,121.75,0.8493635077793493,0.9111939556977272,0.6538744668159497,0.0438504459624666,106.5,0.42937973,0.21258322525173912,469.8897
-28.25,122.0,0.8171145685997171,0.9338750033827171,0.6175935772476884,0.0326572389297542,129.3,0.40686917,0.21347215893739624,469.66357
-28.25,122.25,0.7842998585572842,0.958675239820876,0.6033309650501362,0.0204182019695595,152.5,0.3980199,0.21408725403223006,469.5071
-28.25,122.5,0.7510608203677511,0.958712096843864,0.573060626540193,0.0204000128499631,176.0,0.3792386,0.21470097325128457,469.35098
-28.25,122.75,0.7175388967468175,0.9383828680427687,0.5220386512185847,0.0304325858574538,199.7,0.3475819,0.21733117601252572,468.6819
-28.25,123.0,0.6838755304101839,0.917082540916235,0.4915545009327405,0.0409444005982506,223.5,0.32866794,0.21688098945752865,468.79642
-28.25,123.25,0.64992927864215,0.9029655699058976,0.4761878070161665,0.0479111942573494,247.5,0.31913364,0.21641865588493703,468.91403
-28.25,123.5,0.6161244695898161,0.9014489476418824,0.47608563960719347,0.0486596547000642,271.4,0.31907025,0.21658584444749396,468.8715
-28.25,123.75,0.5821782178217823,0.9034496858728763,0.50049065982775,0.0476722806797451,295.4,0.3342124,0.21959468822320694,468.1061
-28.25,124.0,0.5480905233380481,0.8941950342806712,0.48884512246326534,0.0522394961243706,319.5,0.3269869,0.2186005196957994,468.359
-28.25,124.25,0.5140028288543139,0.9014465439820144,0.4722056473057068,0.0486608409178665,343.6,0.3166629,0.22124707572344626,467.68576
-28.25,124.5,0.47991513437058,0.9126145062671054,0.4674057615088523,0.0431493973669906,367.7,0.3136848,0.22404804432427072,466.97324
-28.25,124.75,0.4458274398868458,0.9189822658288515,0.472916096806816,0.0400068771404524,391.8,0.3171037,0.22431512146840693,466.9053
-28.25,125.0,0.4115983026874116,0.9151928531051817,0.46782626122491267,0.0418769706977487,416.0,0.3139457,0.22202016066848373,467.4891
-28.25,125.25,0.3773691654879774,0.9053145672936211,0.45241140888934334,0.046751952654172,440.2,0.30438152,0.2212624462214383,467.68185
-28.25,125.5,0.3432814710042432,0.911623498471313,0.4443103505036459,0.0436384645204747,464.3,0.2993552,0.2195622568655513,468.11435
-28.25,125.75,0.309052333804809,0.9284785005027169,0.45236279918663586,0.0353204392733806,488.5,0.30435136,0.21790696037080715,468.53543
-28.25,126.0,0.2748231966053748,0.9446597721288668,0.48026170625839376,0.0273349032487853,512.7,0.3216613,0.2174538255105689,468.6507
-28.25,126.25,0.24554455445544554,0.9374108831295982,0.5219639959987767,0.0309122651261055,533.4,0.34753558,0.21456888917646866,469.38458
-28.25,126.5,0.2165487977369166,0.9126754024016159,0.5175773571440376,0.0431193448292712,553.9,0.34481388,0.2153742875469522,469.1797
-28.25,126.75,0.18698727015558703,0.9051529106123253,0.5036695345306034,0.0468317310104057,574.8,0.33618474,0.22031902785491975,467.92184
-28.25,127.0,0.1572842998585573,0.907615260073247,0.4966472698587728,0.045616549609362,595.8,0.33182776,0.22609204538204397,466.45328
-28.25,127.25,0.1271570014144271,0.9073369560903988,0.49478300072665377,0.0457538939746362,617.1,0.33067107,0.23288053785578722,464.7264
-28.25,127.5,0.09688826025459685,0.8944093540858209,0.4707743687781091,0.0521337282611057,638.5,0.31577486,0.23546734156387472,464.06836
-28.25,127.75,0.06619519094766613,0.8950033174183991,0.46010038077675663,0.0518406044758324,660.2,0.30915216,0.232637597503894,464.7882
-28.25,128.0,0.03536067892503536,0.9041568302008659,0.46380467865874264,0.047323301524323,682.0,0.3114505,0.23318220844808968,464.64966
-28.25,128.25,0.04540311173974543,0.9102705942687623,0.46685158511034647,0.0443061293058452,674.9,0.31334096,0.23553369808717484,464.05148
-28.25,128.5,0.07100424328147104,0.908656247809537,0.4637429494938322,0.045102817112846,656.8,0.3114122,0.2392205734469418,463.1136
-28.25,128.75,0.09603960396039601,0.8935471160885463,0.45725074977645896,0.0525592468945043,639.1,0.3073841,0.24721940418839394,461.07883
-28.25,129.0,0.12050919377652058,0.9175087781775683,0.43847658983955806,0.0407340504425866,621.8,0.29573563,0.24971677597082487,460.44354
-28.25,129.25,0.14441301272984441,0.9499234463814867,0.46425257774303996,0.0247372544769729,604.9,0.3117284,0.2519081922906693,459.88608
-28.25,129.5,0.1674681753889674,0.9543461848160442,0.49647052781636886,0.0225546116098051,588.6,0.3317181,0.2520379963427648,459.85306
-28.25,129.75,0.1899575671852899,0.9257829673464049,0.5028673777322774,0.0366506979590104,572.7,0.33568704,0.25059804406285424,460.21936
-28.25,130.0,0.21159830268741164,0.8958204860534509,0.453521502352102,0.0514373277912714,557.4,0.30507028,0.2515978340255888,459.96503
-28.25,130.25,0.2396039603960396,0.9256951774755572,0.44176374039877375,0.0366940226860433,537.6,0.29777515,0.25535802390902573,459.0085
-28.25,130.5,0.271994342291372,0.9440204107076565,0.4880054607650056,0.0276504312109734,514.7,0.32646593,0.25599131987488344,458.8474
-28.25,130.75,0.30410183875530405,0.936052986656091,0.5437717978695998,0.0315823936214049,492.0,0.36106628,0.25404858327446866,459.3416
-28.25,131.0,0.3360678925035361,0.9093839168090971,0.5749117439755582,0.0447437089324618,469.4,0.38038713,0.25317419456133605,459.56403
-28.25,131.25,0.3677510608203678,0.8919833466745198,0.5805735333107707,0.0533309746844073,447.0,0.3839,0.2524174628827043,459.75653
-28.25,131.5,0.39929278642149935,0.893993893822483,0.5829641765412726,0.0523387599159919,424.7,0.38538328,0.24951546568894045,460.49475
-28.25,131.75,0.4304101838755304,0.8790038331218499,0.5883294885948857,0.0597364275716245,402.7,0.3887122,0.24795620532359375,460.8914
-28.25,132.0,0.4612446958981613,0.8602658980521268,0.5983276792373109,0.0689836894051127,380.9,0.3949156,0.24604267660043733,461.37817
-28.25,132.25,0.4916548797736917,0.8444216542627543,0.6109585623526987,0.0768029005577166,359.4,0.40275246,0.24577131458601686,461.4472
-28.25,132.5,0.5216407355021216,0.8263300224859633,0.6036263302397308,0.0857312085816548,338.2,0.39820316,0.24576828765930236,461.44797
-28.25,132.75,0.5509193776520509,0.805862001924331,0.599116458697027,0.0958322759960927,317.5,0.395405,0.2509533738105506,460.12897
-28.25,133.0,0.5794908062234795,0.7887640438638088,0.5965220286359436,0.1042702012218623,297.3,0.39379528,0.2555445140432301,458.96106
-28.25,133.25,0.6073550212164074,0.7775626559769334,0.6000953736550323,0.1097981404693287,277.6,0.39601237,0.25818497690671116,458.28937
-28.25,133.5,0.6340876944837341,0.7748952958087515,0.6132302923250523,0.1111144956486809,258.7,0.40416196,0.25896391915149497,458.09122
-28.25,133.75,0.6594059405940593,0.7771168169034246,0.6396467324024357,0.1100181642143676,240.8,0.4205521,0.25378256752021944,459.40927
-28.25,134.0,0.6831683168316831,0.7497065078347185,0.6424696731946156,0.1235452846762546,224.0,0.4223036,0.248674609034087,460.70865
-28.25,134.25,0.7049504950495049,0.6975336224542128,0.5724634814853813,0.1492928566433312,208.6,0.3788681,0.23459747358544536,464.28964
-28.25,134.5,0.7241867043847242,0.6520244080214581,0.49310972130842196,0.1717518746797439,195.0,0.32963288,0.2265728943115517,466.33096
-28.25,134.75,0.7403111739745403,0.6344603511350575,0.44972140338493916,0.1804198219366039,183.6,0.3027125,0.22580940118623305,466.52518
-28.25,135.0,0.752899575671853,0.639049326564966,0.45586667874860604,0.1781551403060023,174.7,0.30652535,0.22331466322315097,467.1598
-28.25,135.25,0.7612446958981612,0.6520912289619465,0.45012046712467296,0.1717188982215399,168.8,0.3029601,0.21802056839944328,468.50653
-28.25,135.5,0.7647807637906647,0.6679801362708142,0.4594451490612826,0.1638776454054528,166.3,0.30874562,0.20821147823975794,471.0018
-28.25,135.75,0.7635077793493635,0.6741081294683664,0.4644567030364054,0.1608534510424804,167.2,0.31185505,0.20579819212281236,471.6157
-28.25,136.0,0.7574257425742574,0.6703291303189386,0.45519412096204104,0.1627184054503838,171.5,0.30610806,0.20728987733202586,471.23624
-28.25,136.25,0.7468175388967468,0.6572652039950633,0.43042886351827014,0.169165516449582,179.0,0.2907424,0.19675860963113845,473.91522
-28.25,136.5,0.7322489391796323,0.6417709286799871,0.4118118953686722,0.1768120164628185,189.3,0.27919146,0.19084820107976386,475.41873
-28.25,136.75,0.7144271570014145,0.6535838475604696,0.4360254907089048,0.1709822837041602,201.9,0.29421484,0.17541854042930405,479.34378
-28.25,137.0,0.695049504950495,0.6831684809859022,0.494692405521442,0.1563821236270346,215.6,0.33061486,0.17701518530511218,478.93762
-28.25,137.25,0.6768033946251768,0.7157493794745204,0.5536532027342338,0.140303292209726,228.5,0.36719722,0.19411346879000735,474.5881
-28.25,137.5,0.6585572842998586,0.7415431430113653,0.5601712062095762,0.1275739448078509,241.4,0.37124133,0.19709031362616658,473.83084
-28.25,137.75,0.6404526166902405,0.7783037453351201,0.49946724507227275,0.1094324092768753,254.2,0.33357742,0.1557611279948542,484.3443
-28.25,138.0,0.6355021216407355,0.8182004928185375,0.46456377009711014,0.0897431708997048,257.7,0.31192148,0.15512987618729723,484.50488
-28.25,138.25,0.6388967468175388,0.85272443750632,0.45831070239534394,0.072705436759584,255.3,0.30804175,0.1624805121937385,482.635
-28.25,138.5,0.6390381895332391,0.8736382297862805,0.46964638513961926,0.0623843788402155,255.2,0.315075,0.16154582081073443,482.87277
-28.25,138.75,0.6360678925035361,0.8693523508645198,0.47873035556762944,0.064499480874067,257.3,0.32071117,0.16071121456299253,483.08508
-28.25,139.0,0.6298444130127299,0.8572353638227395,0.4614450128316237,0.0704792727450174,261.7,0.30998644,0.16134077600887753,482.92493
-28.25,139.25,0.6207920792079207,0.8658566135876583,0.4578809352459094,0.0662246441740752,268.1,0.3077751,0.15775221680122797,483.8378
-28.25,139.5,0.609052333804809,0.8823286852901717,0.4625615532045558,0.0580955969014515,276.4,0.3106792,0.15369409084546115,484.87012
-28.25,139.75,0.5947666195190948,0.8948009310687435,0.47332934374893126,0.0519404831209353,286.5,0.3173601,0.14755155239474516,486.43268
-28.25,140.0,0.5782178217821783,0.8966416092343683,0.4863270399359104,0.0510320995191466,298.2,0.32542455,0.13810077959873412,488.8368
-28.25,140.25,0.5596888260254597,0.8905505690432288,0.4834195640340819,0.054038057394237,311.3,0.3236206,0.13711384424685225,489.08786
-28.25,140.5,0.5393210749646393,0.8930174258018609,0.4873663624422405,0.0528206516199134,325.7,0.3260694,0.14183514232825623,487.88684
-28.25,140.75,0.5175388967468175,0.9044212007529222,0.5026266823409533,0.04719283337472,341.1,0.3355377,0.148353412798939,486.2287
-28.25,141.0,0.49434229137199437,0.9127844876298172,0.5314485935422377,0.0430655107401045,357.5,0.35342032,0.1557766164250558,484.34036
-28.25,141.25,0.5086280056577086,0.9066044614184724,0.5641593131946708,0.046115383647737,347.4,0.37371576,0.1585282893622435,483.64038
-28.25,141.5,0.5376237623762377,0.8921413859555636,0.5091190915829072,0.053252981532742,326.9,0.33956593,0.1636233932375234,482.34427
-28.25,141.75,0.5657708628005658,0.9142731385195341,0.4889304473194104,0.0423308543062635,307.0,0.32703984,0.16476537013436776,482.05377
-28.25,142.0,0.5930693069306932,0.9370622204261849,0.4955600629271297,0.0310843318612093,287.7,0.3311532,0.1651978275471795,481.94376
-28.25,142.25,0.618953323903819,0.9366077066078333,0.50460146763072,0.0313086366348995,269.4,0.33676296,0.17385680348755417,479.74106
-28.25,142.5,0.6435643564356436,0.9154118802428864,0.4826796199189293,0.0417688797430379,252.0,0.3231615,0.17380652505550387,479.75385
-28.25,142.75,0.6663366336633663,0.8931242181415324,0.4560294148786583,0.0527679490823564,235.9,0.30662632,0.1751427363016529,479.41394
-28.25,143.0,0.686987270155587,0.8859702917294242,0.44917696182079514,0.0562984464623566,221.3,0.3023747,0.16916687537391883,480.9341
-28.25,143.25,0.7050919377652051,0.8993755554938492,0.4623362336939953,0.0496828837808044,208.5,0.3105394,0.16980119341892674,480.77274
-28.25,143.5,0.7199434229137199,0.9285109189367985,0.498117906772979,0.0353044406189361,198.0,0.33274022,0.17309224897234865,479.93555
-28.25,143.75,0.7318246110325318,0.9575865601306012,0.5572925318789473,0.0209554706766669,189.6,0.36945525,0.17858674993099977,478.53784
-28.25,144.0,0.7657708628005657,0.9553888858406593,0.5619700069688842,0.0220400335971914,165.6,0.3723574,0.18845343031973427,476.02792
-28.25,144.25,0.7998585572842999,0.9335460744859597,0.5356254177053834,0.0328195669355669,141.5,0.35601184,0.19023444254997268,475.57486
-28.25,144.5,0.8336633663366337,0.9082974035278653,0.5024310508517413,0.0452799085061997,117.6,0.33541632,0.19152336298004946,475.24698
-28.25,144.75,0.8671852899575672,0.8925181253017304,0.45825859524386736,0.0530670588382712,93.9,0.30800942,0.19340143341883553,474.76923
-28.25,145.0,0.9002828854314002,0.8879998719343846,0.38452879715667787,0.0552968387880052,70.5,0.2622636,0.1935965326043445,474.7196
-28.25,145.25,0.9322489391796323,0.8977546660571182,0.3822035578298851,0.0504828005789368,47.9,0.2608209,0.18509531064975426,476.88217
-28.25,145.5,0.9598302687411598,0.9085896591312562,0.4343429438572987,0.0451356789485241,28.4,0.2931709,0.18407665153347452,477.1413
-28.25,145.75,0.9687411598302688,0.9127757306888042,0.4808826242944698,0.0430698323329644,22.1,0.32204655,0.18621448731939816,476.59747
-28.25,146.0,0.9513437057991514,0.9021207735506163,0.4886745211028016,0.0483281053558346,34.4,0.32688105,0.18728598006560404,476.3249
-28.25,146.25,0.9223479490806223,0.8854252202520425,0.45419797663659733,0.0565674418799712,54.9,0.30549,0.18985886777295213,475.6704
-28.25,146.5,0.8910891089108911,0.8687883896728551,0.39132467857776937,0.0647777984572929,77.0,0.26648012,0.19457206784262648,474.47144
-28.25,146.75,0.8606789250353607,0.855751252652358,0.36310792271718717,0.0712116888053493,98.5,0.24897297,0.19772659720800223,473.66898
-28.25,147.0,0.8292786421499293,0.8482250204503172,0.36475320642799103,0.0749259208983165,120.7,0.24999379,0.1961317606260754,474.07468
-28.25,147.25,0.8082036775106082,0.839883233674148,0.3768861785534114,0.0790426331289511,135.6,0.25752172,0.1919458747765136,475.1395
-28.25,147.5,0.842008486562942,0.820174224880587,0.3622404426015292,0.0887691245547362,111.7,0.24843474,0.19138707265642263,475.28165
-28.25,147.75,0.8755304101838756,0.8072512385254489,0.35721912155749375,0.0951466809958219,88.0,0.24531925,0.1921403449902377,475.09003
-28.25,148.0,0.9083451202263083,0.8020778757117237,0.3550238035879705,0.0976997606345408,64.8,0.24395716,0.19508711711293458,474.34042
-28.25,148.25,0.9396039603960396,0.8075371786540794,0.36520708502147414,0.0950055681555698,42.7,0.2502754,0.19835352483453816,473.5095
-28.25,148.5,0.9644978783592645,0.8180806825150744,0.38974309033947885,0.0898022978655284,25.1,0.26549882,0.20007509923110967,473.07156
-28.25,148.75,0.9650636492220651,0.8243823934340646,0.41097228202223873,0.0866923729645177,24.7,0.27867052,0.20222394202326788,472.52493
-28.25,149.0,0.9407355021216407,0.8163620319001343,0.3797755708722035,0.0906504602792362,41.9,0.25931445,0.20638761730667765,471.46576
-28.25,149.25,0.9111739745403111,0.8181325939261227,0.3746468604219546,0.0897766793324124,62.8,0.25613233,0.2112267296655288,470.23477
-28.25,149.5,0.8861386138613861,0.8261142899739572,0.3921661292936023,0.0858376736226048,80.5,0.2670022,0.21601100354688996,469.01773
-28.25,149.75,0.9176803394625177,0.8319220198356623,0.4077000721773499,0.082971530769109,58.2,0.27664027,0.21756491765206565,468.62244
-28.25,150.0,0.946958981612447,0.8329967483625816,0.38106511407963883,0.0824411470287789,37.5,0.26011455,0.2225793165852037,467.34686
-28.25,150.25,0.9736916548797737,0.8363428146741051,0.38598612120137615,0.08078984707605,18.6,0.2631678,0.22707732968299088,466.20264
-28.25,150.5,0.9984441301272985,0.8316314517688672,0.37812466223227337,0.0831149275192902,1.1,0.25829014,0.23719724983659496,463.6283
-28.25,150.75,0.9817538896746818,0.8223787497866952,0.3422038164799212,0.087681180821909,12.9,0.23600297,0.2490936614857343,460.60205
-28.25,151.0,0.9852899575671853,0.8196651709544136,0.30589863817758145,0.089020345136149,10.4,0.21347734,0.258423475145374,458.2287
-28.25,151.25,0.9554455445544554,0.843398668299989,0.33118577299988955,0.0773077490916919,31.5,0.2291668,0.2582161896315338,458.28143
-28.25,151.5,0.955021216407355,0.8628745720309466,0.35583316480841515,0.0676962961448312,31.8,0.24445933,0.2685297151626581,455.65784
-28.25,151.75,0.9758132956152759,0.8635941731724601,0.33940919374067813,0.0673411694915211,17.1,0.23426904,0.2983907796195687,448.06168
-28.25,152.0,0.9963224893917964,0.8435944597266581,0.2891160254968979,0.0772111250730674,2.6,0.20306453,0.3340420010847406,438.9926
-28.25,152.25,0.9719943422913719,0.8087289860274423,0.20321230128741152,0.0944174054367024,19.8,0.14976537,0.3730250433371387,429.07596
-28.25,152.5,0.9394625176803395,0.8188235140198281,0.10027629168350102,0.089435706915295,42.8,0.08589849,0.4190015442436641,417.3803
-28.25,152.75,0.9438472418670438,0.8666804126345184,0.06954583719448186,0.0658180953491301,39.7,0.06683171,0.449192465090985,409.70023
-28.25,153.0,0.9547383309759547,0.8717335675083898,0.05731626940220584,0.0633243389117221,32.0,0.059243847,0.45725258127072177,407.64987
-28.25,153.25,0.9775106082036775,0.883832489536007,0.09019380769055849,0.0573534622128742,15.9,0.07964279,0.4378852427612915,412.5766
-28.25,153.5,0.9995756718528995,0.9026117669748199,0.23654920932498752,0.048085797719735,0.3,0.17044933,0.40204171317290605,421.6946
-28.5,114.75,0.9618104667609618,0.952516230554631,0.519801976320299,0.0234577029128558,27.0,0.34619415,0.20748363995249208,471.18695
-28.5,115.0,0.9588401697312589,0.9692275718084098,0.49456694864946754,0.015210574956256,29.1,0.33053702,0.19788942227880169,473.62756
-28.5,115.25,0.9431400282885432,0.9768120152072766,0.534162178620601,0.0114676153553383,40.2,0.35510397,0.1902427371153853,475.57275
-28.5,115.5,0.9203677510608204,0.9645818252728512,0.604243090018745,0.0175032734028285,56.3,0.39858583,0.1845462182815918,477.02185
-28.5,115.75,0.8947666195190948,0.9551909403772184,0.6738671894792769,0.0221377206434096,74.4,0.44178426,0.18298593583709433,477.41876
-28.5,116.0,0.8851485148514852,0.9605706434461784,0.7274109381843142,0.0194828110880085,81.2,0.4750056,0.18473549947809098,476.9737
-28.5,116.25,0.907920792079208,0.9675324237213975,0.7135821224550551,0.0160471387584472,65.1,0.46642548,0.18439113742589286,477.0613
-28.5,116.5,0.9306930693069306,0.9647234086957235,0.6856330261875972,0.0174334012969796,49.0,0.4490844,0.17615152842305792,479.15732
-28.5,116.75,0.9530410183875531,0.9585025216235817,0.6875047898527928,0.0205034392375853,33.2,0.45024574,0.17507940670506728,479.43005
-28.5,117.0,0.9603960396039604,0.9533114728458053,0.6898000510472794,0.0230652469853382,28.0,0.45166984,0.1756397812546202,479.2875
-28.5,117.25,0.9427157001414427,0.9486338432465857,0.6875960458662974,0.0253736798784562,40.5,0.45030236,0.1760948030302132,479.17175
-28.5,117.5,0.9144271570014144,0.9468043544565375,0.6822695442119283,0.0262765414691308,60.5,0.44699752,0.17592191441085603,479.21573
-28.5,117.75,0.883026874115983,0.940558452343845,0.7113744103007235,0.029358924453568,82.7,0.4650557,0.17732876705058986,478.85785
-28.5,118.0,0.8503536067892503,0.9364993824193112,0.7341082463488544,0.0313620951472936,105.8,0.47916096,0.1830060629342093,477.41364
-28.5,118.25,0.8171145685997171,0.9330678389463711,0.7383948291577024,0.0330555784937349,129.3,0.48182058,0.18510753628882204,476.87906
-28.5,118.5,0.7835926449787836,0.929097562533196,0.731969290491522,0.0350149291589678,153.0,0.47783384,0.18254911493252535,477.52988
-28.5,118.75,0.7499292786421499,0.9215344856651331,0.7318236870252557,0.0387473442733088,176.8,0.4777435,0.19156990689212738,475.23514
-28.5,119.0,0.7787835926449788,0.912622390713427,0.6739964500282537,0.0431455063544923,156.4,0.44186446,0.19304311605516122,474.86038
-28.5,119.25,0.8104667609618105,0.9117275656342833,0.6480582739820843,0.0435871068708365,134.0,0.42577106,0.19555695903620784,474.2209
-28.5,119.5,0.841018387553041,0.9124525069556374,0.6571615690233392,0.0432293448128759,112.4,0.43141922,0.19839873218157333,473.498
-28.5,119.75,0.8697312588401698,0.9163690454057232,0.6943047972963953,0.0412965140930498,92.1,0.45446482,0.20307317186500717,472.3089
-28.5,120.0,0.8951909476661952,0.9162145450187981,0.7037475060410047,0.0413727607833044,74.1,0.46032357,0.20692405161767025,471.3293
-28.5,120.25,0.914002828854314,0.9139493381506111,0.6965863749240389,0.0424906513587172,60.8,0.45588043,0.20793771827040786,471.07144
-28.5,120.5,0.9217821782178218,0.9101792373960657,0.6772396971291885,0.0443512143655901,55.3,0.44387674,0.2110347753389441,470.2836
-28.5,120.75,0.9161244695898161,0.914821923003161,0.672572714385559,0.0420600265020593,59.3,0.4409811,0.2154823920724711,469.1522
-28.5,121.0,0.9025459688826025,0.9312267888866776,0.6902638417651542,0.0339641456270501,68.9,0.4519576,0.22171668178229997,467.5663
-28.5,121.25,0.8831683168316832,0.9446808623715949,0.7244740482548195,0.027324495111714,82.6,0.4731834,0.22390518910763946,467.00958
-28.5,121.5,0.8588401697312589,0.9325524306237467,0.707357308337124,0.0333099350006142,99.8,0.46256328,0.2257704049355731,466.5351
-28.5,121.75,0.8312588401697313,0.9179910717709364,0.6216268126039969,0.0404960362151974,119.3,0.4093716,0.22676363000530342,466.28244
-28.5,122.0,0.8016973125884017,0.9277681802732924,0.5660050313427658,0.0356709857515635,140.2,0.37486094,0.22535544080052694,466.64066
-28.5,122.25,0.771004243281471,0.9517864573122209,0.5800246433786068,0.0238178495472917,161.9,0.38355944,0.22431209454169243,466.90607
-28.5,122.5,0.7393210749646393,0.9613194165978464,0.6387499671973151,0.0191132879062067,184.3,0.4199957,0.22869858307988078,465.79022
-28.5,122.75,0.7070721357850072,0.9425674509024164,0.5639855689654976,0.0283674739215279,207.1,0.37360796,0.22844844886319826,465.85385
-28.5,123.0,0.6745403111739745,0.931014542620679,0.5070928115981306,0.0340688901886876,230.1,0.33830872,0.2290109855032617,465.71075
-28.5,123.25,0.6417256011315418,0.9250936725082439,0.4949163389463152,0.0369908683046343,253.3,0.3307538,0.227337566758967,466.13644
-28.5,123.5,0.6086280056577087,0.9230353500735821,0.5133033619273032,0.0380066604087395,276.7,0.34216207,0.22595713093419656,466.4876
-28.5,123.75,0.5752475247524753,0.915324031086573,0.49998414221270093,0.0418122337277357,300.3,0.33389813,0.22298983860701926,467.24243
-28.5,124.0,0.5418670438472419,0.9043346034986243,0.4759604889634523,0.0472355695397016,323.9,0.3189926,0.22728764212354557,466.14914
-28.5,124.25,0.5082036775106082,0.9045865842313339,0.4761790714528816,0.0471112158260352,347.7,0.31912822,0.22912624458283315,465.68143
-28.5,124.5,0.47454031117397455,0.909794574299856,0.4828788294432876,0.0445410474691362,371.5,0.3232851,0.2282985963354609,465.89197
-28.5,124.75,0.44087694483734086,0.9096243414461249,0.4890955849235021,0.04462505820806,395.3,0.3271423,0.22389056551364206,467.0133
