Latitude,Longitude,Mean Correlation,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation
-24.5,131.0,-0.0419027186619738,291.4,0.4293388,491.97162,24,61,90,39
-24.5,131.25,-0.0518613251391798,267.1,0.44035083,492.6047,28,49,93,39
-24.5,131.5,-0.0606680464811645,243.1,0.440187,492.37256,31,40,93,39
-24.5,131.75,-0.0641926651221833,219.2,0.45029023,491.66656,35,38,95,40
-24.5,132.0,-0.0534338027083625,195.7,0.43199205,490.26846,39,47,91,41
-24.5,132.25,-0.0405788901838518,172.6,0.40548915,490.43823,42,63,84,41
-24.5,132.5,-0.0274237274136837,150.2,0.3812027,492.1199,47,76,78,39
-24.5,132.75,-0.0272857697991033,128.6,0.35944664,492.55405,51,76,71,39
-24.5,133.0,-0.021589340134302,108.3,0.33748445,492.7384,55,82,62,39
-24.5,133.25,-0.0225812596967443,90.4,0.326753,493.44003,60,81,56,38
-24.5,133.5,-0.0169494384223417,76.7,0.32495913,493.218,63,86,55,38
-24.5,133.75,-0.0160480444075628,69.7,0.3260083,493.53668,65,87,56,38
-24.5,134.0,-0.016050954029474,71.3,0.33245558,493.67664,64,87,60,37
-24.5,134.25,-0.0147859872396414,81.1,0.34685886,494.34265,62,88,67,37
-24.5,134.5,-0.0064495493253205,96.7,0.3383208,495.10825,58,95,63,35
-24.5,134.75,-0.0030800475095886,115.6,0.33921394,495.80984,54,98,63,34
-24.5,135.0,-0.0014505919246446,136.6,0.34372202,497.9083,49,99,65,31
-24.5,135.25,-0.003435990715488,158.7,0.34765366,499.24368,45,97,67,30
-24.5,135.5,-0.0052284938593705,181.7,0.34426013,499.41992,41,96,65,30
-24.5,135.75,-0.0183792097970754,205.1,0.36459038,499.49838,37,85,73,29
-24.5,136.0,-0.0265716436041873,228.9,0.3883616,499.56918,33,77,80,29
-24.5,136.25,-0.0372961331347358,252.9,0.40022033,500.35748,30,67,83,29
-24.5,136.5,-0.0446172405965626,276.8,0.40772966,501.2853,26,58,85,27
-24.5,136.75,-0.0512757405328253,300.8,0.41425738,502.7117,23,49,86,26
-24.5,137.0,-0.0558411041452061,324.9,0.41309544,503.50674,20,44,86,24
-24.5,137.25,-0.055327027033837,349.1,0.41529995,503.84393,18,45,87,24
-24.5,137.5,-0.0581160939719882,373.5,0.4146109,505.02432,15,42,86,22
-24.5,137.75,-0.055058392254813,398.0,0.4153334,505.6166,14,45,87,21
-24.5,138.0,-0.0501746903927553,422.5,0.41089553,505.06665,12,51,86,22
-24.5,138.25,-0.0468806436241027,433.8,0.39073083,504.75732,11,55,80,22
-24.5,138.5,-0.0454516584242117,427.1,0.35703507,506.60474,11,57,70,19
-24.5,138.75,-0.0512609409132329,421.9,0.33397996,506.67065,12,49,60,18
-24.5,139.0,-0.0584116489654185,418.1,0.3319435,507.01923,12,42,59,18
-24.5,139.25,-0.0626853968390995,415.9,0.32875377,506.60687,12,39,58,19
-24.5,139.5,-0.0630803999036461,415.2,0.32465535,504.65305,12,39,55,23
-24.5,139.75,-0.0600389598846612,408.1,0.3332012,504.12598,13,41,60,23
-24.5,140.0,-0.05774028072178,387.8,0.34200907,504.66562,14,43,64,23
-24.5,140.25,-0.0470500991602117,368.1,0.3391079,503.6475,16,55,63,24
-24.5,140.5,-0.0414121238969355,349.1,0.32523862,503.44296,18,62,56,24
-24.5,140.75,-0.042292316624939,331.0,0.32140705,504.0271,20,61,53,24
-24.5,141.0,-0.0509189605225054,313.9,0.3376128,503.74042,22,50,62,24
-24.5,141.25,-0.0584399040588842,297.9,0.34612736,503.03796,24,42,66,25
-24.5,141.5,-0.0569877991364115,283.3,0.33534297,501.3849,25,43,61,27
-24.5,141.75,-0.0508367525376213,270.2,0.32618883,499.53998,27,50,56,29
-24.5,142.0,-0.0447372673001761,255.7,0.32953396,498.0945,29,58,58,31
-24.5,142.25,-0.0409474119034019,233.6,0.32562554,497.36713,32,62,56,32
-24.5,142.5,-0.0302013028390882,212.3,0.32432365,497.16672,36,74,55,33
-24.5,142.75,-0.0221519842910181,191.8,0.3116031,496.7959,39,81,47,33
-24.5,143.0,-0.028425231842058,172.7,0.3080881,496.60333,42,75,44,33
-24.5,143.25,-0.0387054755197217,155.2,0.3270987,494.98828,45,65,57,36
-24.5,143.5,-0.0431233971534917,140.1,0.3306757,493.68857,48,60,59,37
-24.5,143.75,-0.0334389057232155,128.2,0.33255106,492.92886,51,71,60,38
-24.5,144.0,-0.0231680413281234,120.4,0.32749858,492.0654,53,80,57,39
-24.5,144.25,-0.0298391818066149,112.4,0.3294664,490.88516,54,74,58,41
-24.5,144.5,-0.04170219758082,88.1,0.33129308,490.72598,60,61,59,41
-24.5,144.75,-0.0480007715057581,64.3,0.3269606,489.60043,66,53,56,42
-24.5,145.0,-0.0399534346314058,42.2,0.33144316,488.56934,73,63,59,43
-24.5,145.25,-0.0261332929710901,23.7,0.3372063,487.77847,81,78,62,44
-24.5,145.5,-0.0086095635405009,10.7,0.3263979,487.51132,89,93,56,44
-24.5,145.75,0.0032966736399213,29.5,0.28796512,486.95657,78,98,36,45
-24.5,146.0,0.0134254582187471,53.7,0.26735237,484.50693,69,90,30,47
-24.5,146.25,0.026426329268586,78.4,0.25306,480.46793,62,77,27,50
-24.5,146.5,0.0276282012473703,103.3,0.21690357,477.37488,56,76,20,53
-24.5,146.75,0.0135723987709276,125.8,0.1766753,474.40677,51,90,14,55
-24.5,147.0,-0.0018456191326203,136.7,0.14615309,473.09763,49,99,9,57
-24.5,147.25,0.0043769930999371,119.6,0.13756672,471.91492,53,97,8,57
-24.5,147.5,-0.0016348519739473,94.7,0.13973786,469.997,59,99,8,59
-24.5,147.75,-0.0176126299517428,69.9,0.13036828,468.4645,65,86,6,60
-24.5,148.0,-0.0199387266622146,45.4,0.104860686,465.42896,72,83,4,63
-24.5,148.25,-0.0277132458541364,22.4,0.09423943,463.77908,81,76,3,64
-24.5,148.5,-0.0275395738382247,13.9,0.11433105,465.1568,87,76,4,63
-24.5,148.75,-0.0066815325458134,31.7,0.13368192,466.50073,77,95,7,62
-24.5,149.0,0.009334147831292,48.2,0.1348757,463.90005,71,93,7,64
-24.5,149.25,0.0106652813290046,67.5,0.1373317,461.58966,65,92,8,65
-24.5,149.5,0.0077841841734923,47.6,0.13618794,459.0581,71,94,7,67
-24.5,149.75,0.0098584660218052,25.6,0.15575585,457.1695,80,92,11,69
-24.5,150.0,0.0156762778024477,4.1,0.17737901,457.85422,95,88,14,68
-24.5,150.25,0.0224962392456031,5.0,0.16755189,457.86594,94,81,13,68
-24.5,150.5,0.0231599101999087,11.1,0.16948432,453.01617,89,80,13,72
-24.5,150.75,0.0098786237494399,3.0,0.138461,443.75885,96,92,8,78
-24.5,151.0,0.0076859871363489,18.3,0.11339389,433.71445,84,94,4,83
-24.5,151.25,0.0098392858480413,31.1,0.10163488,428.2257,77,92,3,85
-24.5,151.5,0.0124500564245473,7.2,0.103849895,425.0298,92,90,4,86
-24.5,151.75,0.0152597488504224,6.6,0.12117642,426.9067,92,88,5,85
-24.5,152.0,0.0203388561372689,14.2,0.2090616,431.69382,87,83,19,84
-24.75,113.75,0.0347472117700991,424.8,0.5689724,508.50726,11,69,100,14
-24.75,114.0,0.0364406780228905,401.9,0.5256378,506.83023,13,67,100,18
-24.75,114.25,0.0405278220595348,379.3,0.5024138,504.53107,15,63,100,23
-24.75,114.5,0.0436972704161668,357.0,0.48066643,504.0067,17,59,99,24
-24.75,114.75,0.0448561305130299,335.1,0.4490069,503.50754,19,57,95,24
-24.75,115.0,0.0453587357958202,313.7,0.431287,503.95724,22,57,91,24
-24.75,115.25,0.0429883537908262,293.0,0.4234411,504.6373,24,60,89,23
-24.75,115.5,0.0478548620905106,272.9,0.41552925,505.50162,27,54,87,21
-24.75,115.75,0.0580209088080751,253.8,0.40536654,504.4653,30,42,84,23
-24.75,116.0,0.060083653070476,235.8,0.40221095,503.8768,32,41,83,24
-24.75,116.25,0.0602636070517335,219.2,0.39140266,503.25388,35,41,80,25
-24.75,116.5,0.0612002578812063,204.4,0.39248344,501.09055,37,40,81,27
-24.75,116.75,0.0637486462364904,191.7,0.4177454,497.8495,39,38,87,31
-24.75,117.0,0.0617274056210936,181.7,0.43912804,496.13928,41,40,92,34
-24.75,117.25,0.0636305798887319,174.8,0.43017882,494.28488,42,38,90,37
-24.75,117.5,0.0665483411193625,171.3,0.41477805,494.6058,43,36,86,36
-24.75,117.75,0.0633745769593155,171.5,0.40501243,494.4918,43,38,84,36
-24.75,118.0,0.0591429712888341,175.3,0.40895858,493.9023,42,41,85,37
-24.75,118.25,0.0553070030613092,182.5,0.42417514,494.12866,41,45,89,37
-24.75,118.5,0.0578602157233815,180.0,0.43858093,493.50024,41,43,92,38
-24.75,118.75,0.0614457846874193,178.6,0.45031074,493.0238,41,40,95,38
-24.75,119.0,0.0573016674479558,172.5,0.4456784,491.63623,42,43,94,40
-24.75,119.25,0.0539522494422271,163.1,0.4361498,491.18018,44,46,92,40
-24.75,119.5,0.0534632925429226,156.7,0.43254593,491.6778,45,47,91,40
-24.75,119.75,0.0551429447884272,154.2,0.42607036,492.2257,46,45,89,39
-24.75,120.0,0.0596569450993445,155.7,0.42605,492.31882,45,41,89,39
-24.75,120.25,0.0638744141839976,161.2,0.4158819,491.70566,44,38,87,40
-24.75,120.5,0.06820763454196,170.3,0.4148072,492.5367,43,35,87,39
-24.75,120.75,0.0696796062862544,182.4,0.41082418,492.82224,41,34,85,38
-24.75,121.0,0.0710429066271033,196.4,0.40458706,493.2043,38,33,84,38
-24.75,121.25,0.0683422885713211,212.4,0.40387616,493.49466,36,35,84,38
-24.75,121.5,0.0652942250122404,230.0,0.4163667,493.1406,33,37,87,38
-24.75,121.75,0.0648676110764167,248.9,0.43305174,493.17117,30,37,91,38
-24.75,122.0,0.0665784599370367,268.8,0.4362793,493.10654,27,36,92,38
-24.75,122.25,0.0708494211936513,289.6,0.43263957,493.31836,25,34,91,38
-24.75,122.5,0.0709645666746101,310.8,0.42550573,493.40027,22,33,89,38
-24.75,122.75,0.0659615885106004,332.6,0.41641086,494.04596,19,37,87,37
-24.75,123.0,0.0567906571374762,354.9,0.42791092,494.87085,17,43,90,36
-24.75,123.25,0.0483229181562949,377.5,0.45078638,496.6528,15,53,95,33
-24.75,123.5,0.0440956789695303,400.4,0.4578076,495.9746,13,58,97,34
-24.75,123.75,0.0431467673696932,419.2,0.46110418,495.26065,12,60,97,35
-24.75,124.0,0.044979475754302,438.0,0.46002844,495.55002,11,57,97,35
-24.75,124.25,0.0432170278110009,457.4,0.46501476,495.47964,9,59,98,35
-24.75,124.5,0.0413731050026919,477.3,0.46589586,494.4499,8,62,98,36
-24.75,124.75,0.0402591244886198,497.7,0.4720593,494.70038,7,63,99,36
-24.75,125.0,0.0426174684589135,518.4,0.4816479,494.55313,6,60,99,36
-24.75,125.25,0.043257019439313,539.4,0.4778583,495.47397,5,59,99,35
-24.75,125.5,0.0437620794444921,560.8,0.4655714,496.14038,4,59,98,34
-24.75,125.75,0.0434395056874823,582.4,0.45571792,496.8777,3,59,96,33
-24.75,126.0,0.0406385963793755,604.3,0.46204934,498.6574,3,63,97,30
-24.75,126.25,0.0419956619452152,626.3,0.4684391,499.03317,2,61,98,30
-24.75,126.5,0.0463608812906646,648.6,0.47110018,497.56696,1,55,99,32
-24.75,126.75,0.0552619391935877,671.0,0.4391516,497.87027,1,45,92,31
-24.75,127.0,0.0598403622684556,690.8,0.40841657,499.0834,1,41,85,30
-24.75,127.25,0.0575822015581209,666.0,0.3979564,499.28278,1,43,82,30
-24.75,127.5,0.0456966442771122,641.2,0.41567636,498.94485,2,56,87,30
-24.75,127.75,0.039678709786607,616.4,0.42497656,498.05276,2,64,89,31
-24.75,128.0,0.0334896407167737,591.7,0.43576434,497.16028,3,70,92,33
-24.75,128.25,0.0301594004090431,567.0,0.41982034,495.32523,4,74,88,35
-24.75,128.5,0.0241856098504892,542.3,0.4115557,494.28513,5,79,86,37
-24.75,128.75,0.0209120540946189,517.6,0.4085582,493.5772,6,82,85,38
-24.75,129.0,0.0158307330982227,493.0,0.43598995,493.51923,7,87,92,38
-24.75,129.25,0.0176075689472435,468.5,0.43487057,491.9098,9,86,92,39
-24.75,129.5,0.0205092199102398,444.0,0.4278582,491.3652,10,83,90,40
-24.75,129.75,0.0212366565130651,419.6,0.43449852,491.4884,12,82,92,40
-24.75,130.0,0.0131301300334078,395.3,0.43280756,491.11334,14,90,91,40
-24.75,130.25,0.0057857369682529,371.1,0.42811215,491.77283,16,96,90,40
-24.75,130.5,-0.0091200786770232,347.0,0.4267834,491.83566,18,93,90,39
-24.75,130.75,-0.0225509351939849,323.1,0.42382863,491.77158,21,81,89,40
-24.75,131.0,-0.034742069804287,299.3,0.4325071,491.26697,23,69,91,40
-24.75,131.25,-0.0472170479861753,275.8,0.4389102,491.902,26,54,92,39
-24.75,131.5,-0.0554310497827827,252.6,0.4557779,492.0976,30,45,96,39
-24.75,131.75,-0.0615570415188336,229.9,0.46421874,490.9106,33,40,98,41
-24.75,132.0,-0.0596550301814984,207.6,0.45986742,490.3345,37,41,97,41
-24.75,132.25,-0.0478804380411193,185.9,0.44035602,490.44025,40,54,93,41
-24.75,132.5,-0.0357622899103998,165.0,0.41666847,491.8272,44,68,87,40
-24.75,132.75,-0.0212205803354403,145.5,0.39671963,492.65,47,82,82,39
-24.75,133.0,-0.0152278085261405,127.9,0.37292948,493.3511,51,88,75,38
-24.75,133.25,-0.0071869837465263,113.2,0.35284454,493.7848,54,95,69,37
-24.75,133.5,-0.0035084382562282,102.7,0.35210928,494.15143,56,97,68,37
-24.75,133.75,-0.0043373708036683,97.5,0.34896192,494.2647,58,97,67,37
-24.75,134.0,-0.002372122093636,98.7,0.33531702,493.8704,58,99,61,37
-24.75,134.25,-0.0041205719235308,106.0,0.34733954,494.5487,56,97,67,36
-24.75,134.5,-0.004142071135963,118.3,0.36805993,495.62872,53,97,74,35
-24.75,134.75,-0.0036607720534361,134.2,0.3696079,496.24805,50,97,75,34
-24.75,135.0,-0.0002422774521013,152.6,0.36327603,496.2881,46,100,73,34
-24.75,135.25,0.0006661037470967,172.7,0.36068395,496.97656,42,100,72,33
-24.75,135.5,-0.0056631756170342,193.9,0.3586134,497.2768,39,96,71,32
-24.75,135.75,-0.0105656908847214,216.0,0.3681405,497.722,35,92,74,32
-24.75,136.0,-0.0240113622558835,238.7,0.3852853,497.98456,32,80,79,31
-24.75,136.25,-0.029363202713319,261.8,0.38645646,499.17694,28,74,79,30
-24.75,136.5,-0.037289532728859,285.2,0.40431303,500.56647,25,67,84,28
-24.75,136.75,-0.0461996306033272,309.0,0.41295573,501.73077,22,56,86,27
-24.75,137.0,-0.0509741119394588,332.9,0.4129667,502.78763,19,50,86,25
-24.75,137.25,-0.055737307539121,356.8,0.41061622,503.01038,17,45,85,25
-24.75,137.5,-0.0559949998034253,380.7,0.4147213,503.4381,15,44,86,24
-24.75,137.75,-0.0558081163581283,404.7,0.41262266,505.0899,13,44,86,22
-24.75,138.0,-0.050545184710063,428.8,0.40874547,505.70944,11,50,85,20
-24.75,138.25,-0.0443191679549359,453.1,0.3857547,504.22742,10,58,79,23
-24.75,138.5,-0.0443995389111694,454.4,0.35208088,506.016,10,58,68,20
-24.75,138.75,-0.050043256838052,449.5,0.3426475,506.09204,10,51,65,20
-24.75,139.0,-0.0598584055102297,445.9,0.33712938,505.4693,10,41,62,21
-24.75,139.25,-0.0653885634726889,443.9,0.33938766,505.44904,10,37,63,21
-24.75,139.5,-0.0682424040067763,443.2,0.333983,502.40842,10,35,60,26
-24.75,139.75,-0.0649965447573257,424.7,0.33546898,503.30875,12,37,61,25
-24.75,140.0,-0.0566277092854891,405.3,0.33477926,503.941,13,44,61,24
-24.75,140.25,-0.0497751650600028,386.5,0.32779685,502.84836,14,51,57,25
-24.75,140.5,-0.0438010354326771,368.5,0.3260685,502.77957,16,59,56,25
-24.75,140.75,-0.0459140376365255,351.4,0.32282743,503.2543,18,56,54,25
-24.75,141.0,-0.0513603503932245,335.4,0.33893162,503.03104,19,49,63,25
-24.75,141.25,-0.0536903942181241,320.5,0.3339682,502.2852,21,46,60,26
-24.75,141.5,-0.0543727090188656,307.0,0.3247294,501.0498,22,46,55,28
-24.75,141.75,-0.0544668001100598,291.0,0.33776036,499.71872,24,46,62,29
-24.75,142.0,-0.0515676331757276,269.5,0.33816975,498.23734,27,49,63,31
-24.75,142.25,-0.0362439551656799,248.7,0.32600522,496.54883,30,68,56,33
-24.75,142.5,-0.0209927863618802,228.8,0.3166898,497.1519,33,82,50,33
-24.75,142.75,-0.015082040912516,210.1,0.3028328,496.64417,36,88,42,33
-24.75,143.0,-0.0187514303138457,192.8,0.29996458,496.87717,39,85,40,33
-24.75,143.25,-0.0301078003165977,177.3,0.31276163,495.00278,42,74,47,36
-24.75,143.5,-0.0338571870965617,164.3,0.3325683,492.48145,44,70,60,39
-24.75,143.75,-0.0277999421825543,154.3,0.33439314,492.24188,46,76,61,39
-24.75,144.0,-0.0259031770430391,144.5,0.3353559,491.4483,47,78,61,40
-24.75,144.25,-0.0308586497907526,121.4,0.3203177,488.93576,52,73,52,43
-24.75,144.5,-0.0408846061127752,99.4,0.3100694,487.984,57,62,45,44
-24.75,144.75,-0.0399307869086485,79.2,0.3103845,487.86853,62,63,46,44
-24.75,145.0,-0.0342855567112565,60.3,0.310623,486.83224,67,70,46,45
-24.75,145.25,-0.0309904657969517,44.2,0.33394423,486.5607,72,73,60,45
-24.75,145.5,-0.0189750490067083,38.5,0.32405093,486.24982,74,84,55,45
-24.75,145.75,-0.0069014734965527,47.3,0.2883689,485.4124,71,95,36,46
-24.75,146.0,0.0115419892311495,65.2,0.2850078,484.17737,66,91,35,47
-24.75,146.25,0.0263574091734231,86.6,0.26218662,480.56583,60,77,29,50
-24.75,146.5,0.037256038911818,109.7,0.23538588,477.6924,55,67,23,52
-24.75,146.75,0.0300244478719486,133.4,0.19071238,474.52026,50,74,16,55
-24.75,147.0,0.0093340061351704,149.4,0.16307485,472.4871,47,93,12,57
-24.75,147.25,-0.0016050722100771,125.5,0.1553812,471.93185,52,99,11,57
-24.75,147.5,-0.0079515232527185,102.1,0.1568196,470.1056,57,94,11,59
-24.75,147.75,-0.0030511109618514,79.7,0.13888648,467.16467,62,98,8,61
-24.75,148.0,-0.0021637397335975,59.5,0.10972523,464.46832,67,99,4,63
-24.75,148.25,-0.001079281437255,44.5,0.07599269,463.22437,72,100,2,64
-24.75,148.5,-0.0182136015719845,40.9,0.09571266,464.5961,73,85,3,63
-24.75,148.75,-0.0081524901455157,51.2,0.11870388,466.41055,70,94,5,62
-24.75,149.0,-0.0062905473368508,69.1,0.13253742,465.73126,65,95,7,62
-24.75,149.25,-0.0016784992512492,82.8,0.13133158,463.15393,61,99,6,64
-24.75,149.5,-0.0016840427093917,58.6,0.14205861,460.6176,68,99,9,66
-24.75,149.75,0.0011895703861401,35.5,0.15566921,458.6014,75,100,11,68
-24.75,150.0,0.0175534490627493,14.5,0.1704549,459.25516,86,86,13,67
-24.75,150.25,0.0251654581963694,9.9,0.17651153,458.61026,90,79,14,68
-24.75,150.5,0.0288873681384887,34.8,0.17621791,454.03186,76,75,14,71
-24.75,150.75,0.0381137009654637,15.9,0.162263,446.79297,85,66,12,76
-24.75,151.0,0.0422230840372365,8.4,0.13272758,437.30496,91,61,7,81
-24.75,151.25,0.0388945139545415,33.3,0.11928042,429.5493,76,65,5,85
-24.75,151.5,0.029457858933546,16.4,0.11295415,422.71896,85,74,4,87
-24.75,151.75,0.0253109301922709,6.7,0.11434514,421.77515,92,78,4,87
-24.75,152.0,0.0256415213003665,13.0,0.1275516,428.51288,88,78,6,85
-24.75,152.25,0.0285206031407662,15.9,0.21638641,437.25757,85,75,20,81
-25.0,113.75,0.0299943209825349,426.5,0.593323,505.74368,11,74,100,20
-25.0,114.0,0.0297804179551479,414.3,0.53809464,506.62888,12,74,100,19
-25.0,114.25,0.0343306129493395,392.4,0.5121085,504.37405,14,70,100,23
-25.0,114.5,0.039434869024193,370.9,0.4864428,502.2791,16,64,100,26
-25.0,114.75,0.0409497519040347,350.0,0.45221803,502.08575,18,62,95,26
-25.0,115.0,0.042694736802895,329.6,0.44288173,503.16086,20,60,93,25
-25.0,115.25,0.0432314249980706,309.9,0.4360028,504.37,22,59,92,23
-25.0,115.5,0.0475126159432831,291.1,0.42977938,504.42352,24,54,90,23
-25.0,115.75,0.0564066964179454,273.3,0.42236382,503.96408,27,44,88,24
-25.0,116.0,0.0588365740646536,256.7,0.4200981,503.09247,29,42,88,25
-25.0,116.25,0.0584860915695095,241.6,0.4209553,502.327,31,42,88,26
-25.0,116.5,0.063155291686278,228.3,0.42121413,500.37903,33,39,88,28
-25.0,116.75,0.0611128212057911,217.0,0.4284729,497.3472,35,40,90,32
-25.0,117.0,0.0580805793408736,208.3,0.44019428,495.99213,36,42,93,34
-25.0,117.25,0.0609691180560427,202.2,0.42999098,495.02625,37,40,90,36
-25.0,117.5,0.0643029226810627,199.2,0.4286305,494.83002,38,38,90,36
-25.0,117.75,0.0631478962765651,199.4,0.4161135,494.44397,38,39,87,36
-25.0,118.0,0.060431383958175,202.7,0.41238496,493.75388,37,40,86,37
-25.0,118.25,0.0577792467451737,209.0,0.420156,493.58865,36,43,88,37
-25.0,118.5,0.0585157888841682,207.8,0.4325605,492.7529,37,42,91,39
-25.0,118.75,0.0557533614492664,206.6,0.43859392,491.3363,37,44,92,40
-25.0,119.0,0.0517533421217064,198.3,0.43051803,489.87204,38,49,91,42
-25.0,119.25,0.0526527910631903,189.8,0.4346884,490.25394,39,48,92,41
-25.0,119.5,0.0528769191687128,184.3,0.42767355,491.18332,40,48,90,40
-25.0,119.75,0.0539798307975399,182.2,0.43674204,491.18973,41,46,92,40
-25.0,120.0,0.0567579008893863,183.5,0.43702036,491.61426,41,44,92,40
-25.0,120.25,0.0618930882459348,188.2,0.4273267,490.73923,40,39,90,41
-25.0,120.5,0.0681730725558563,196.0,0.42051348,490.3131,38,35,88,41
-25.0,120.75,0.0721428434419933,206.6,0.41131592,490.7681,37,33,86,41
-25.0,121.0,0.0731141942508873,219.5,0.38917783,490.89545,35,32,80,41
-25.0,121.25,0.0701613899713958,233.8,0.38733783,491.53308,32,34,79,40
-25.0,121.5,0.0655668095186618,249.9,0.42857224,490.38397,30,37,90,41
-25.0,121.75,0.0642349913550008,267.4,0.44622478,489.64856,28,38,94,42
-25.0,122.0,0.0652325683295549,286.0,0.44494754,489.92642,25,37,94,42
-25.0,122.25,0.067081559815311,299.1,0.440067,489.9343,23,36,93,41
-25.0,122.5,0.0681969234215406,313.6,0.42908353,490.55865,22,35,90,41
-25.0,122.75,0.0642326389753482,329.3,0.42521748,491.88254,20,38,89,39
-25.0,123.0,0.0547524910908015,346.0,0.4333248,493.0974,18,45,91,38
-25.0,123.25,0.0470184189167671,363.6,0.45247996,494.49658,16,55,95,36
-25.0,123.5,0.0449971597408875,381.9,0.46279806,494.0327,15,57,98,37
-25.0,123.75,0.0442557835618832,400.9,0.46100923,493.1172,13,58,97,38
-25.0,124.0,0.0456429188272782,420.6,0.4632134,492.95358,12,56,98,38
-25.0,124.25,0.043441003054336,440.7,0.4654699,492.3659,10,59,98,39
-25.0,124.5,0.0408589165830995,461.3,0.46590304,492.05646,9,62,98,39
-25.0,124.75,0.0391042815809625,482.2,0.4725768,491.79968,8,64,99,40
-25.0,125.0,0.0406970433990604,503.5,0.47815388,492.13986,7,63,99,39
-25.0,125.25,0.0428404278620811,525.1,0.46909118,492.33862,5,60,98,39
-25.0,125.5,0.0431430201046168,547.0,0.45271757,492.96365,5,60,96,38
-25.0,125.75,0.0391502999279293,569.1,0.45516658,494.00867,4,64,96,37
-25.0,126.0,0.0355069418171686,591.4,0.46697688,495.91202,3,68,98,34
-25.0,126.25,0.0392770957822947,613.9,0.47364393,496.51428,2,64,99,33
-25.0,126.5,0.0482218120624089,636.5,0.4546905,495.7079,2,53,96,35
-25.0,126.75,0.0579117890134165,659.3,0.4183477,496.0866,1,43,87,34
-25.0,127.0,0.0666822052516398,682.2,0.38213807,496.93903,1,36,78,33
-25.0,127.25,0.0665534878593115,670.1,0.37397906,497.25308,1,36,76,32
-25.0,127.5,0.059626591769934,645.5,0.40309817,497.00714,1,41,83,33
-25.0,127.75,0.0534131249182835,621.0,0.42599997,495.81445,2,47,89,34
-25.0,128.0,0.0497443564507799,596.5,0.4338002,494.7842,3,51,91,36
-25.0,128.25,0.0376778693811502,572.0,0.44247967,492.42075,4,66,93,39
-25.0,128.5,0.0323044671089432,547.6,0.42649078,491.47888,4,72,90,40
-25.0,128.75,0.0237937525868238,523.3,0.4393164,490.94803,6,80,93,40
-25.0,129.0,0.0193820807861075,499.0,0.45492816,490.596,7,84,96,41
-25.0,129.25,0.024223114128801,474.8,0.44513792,488.82138,8,79,94,43
-25.0,129.5,0.0323433782528376,450.8,0.44393346,488.75055,10,72,94,43
-25.0,129.75,0.0330290003635344,426.8,0.44449484,488.98303,11,71,94,43
