Latitude,Longitude,min_distance_nature_land_km
-22.5,118.75,2.7
-22.5,119.0,25.6
-22.5,119.25,50.6
-22.5,119.5,76.0
-22.5,119.75,101.4
-22.5,120.0,126.8
-22.5,120.25,141.8
-22.5,120.5,116.3
-22.5,120.75,90.8
-22.5,121.0,65.4
-22.5,121.25,39.9
-22.5,121.5,14.4
-22.5,121.75,0.0
-22.5,122.0,0.0
-22.5,122.25,0.0
-22.5,122.5,0.0
-22.5,122.75,0.0
-22.5,123.0,0.0
-22.5,123.25,0.0
-22.5,123.5,16.9
-22.5,123.75,42.4
-22.5,124.0,67.9
-22.5,124.25,93.4
-22.5,124.5,118.8
-22.5,124.75,144.3
-22.5,125.0,169.8
-22.5,125.25,195.3
-22.5,125.5,214.5
-22.5,125.75,214.5
-22.5,126.0,214.4
-22.5,126.25,214.3
-22.5,126.5,214.9
-22.5,126.75,218.3
-22.5,127.0,224.6
-22.5,127.25,233.4
-22.5,127.5,244.5
-22.5,127.75,257.7
-22.5,128.0,272.5
-22.5,128.25,288.9
-22.5,128.5,306.4
-22.5,128.75,322.4
-22.5,129.0,301.9
-22.5,129.25,282.2
-22.5,129.5,263.4
-22.5,129.75,245.9
-22.5,130.0,229.7
-22.5,130.25,215.4
-22.5,130.5,203.2
-22.5,130.75,192.0
-22.5,131.0,170.5
-22.5,131.25,150.2
-22.5,131.5,131.7
-22.5,131.75,115.9
-22.5,132.0,104.0
-22.5,132.25,97.3
-22.5,132.5,97.1
-22.5,132.75,103.3
-22.5,133.0,114.0
-22.5,133.25,119.7
-22.5,133.5,123.2
-22.5,133.75,123.0
-22.5,134.0,119.2
-22.5,134.25,111.2
-22.5,134.5,91.8
-22.5,134.75,66.4
-22.5,135.0,40.9
-22.5,135.25,15.4
-22.5,135.5,0.0
-22.5,135.75,10.7
-22.5,136.0,34.9
-22.5,136.25,60.2
-22.5,136.5,85.6
-22.5,136.75,111.1
-22.5,137.0,136.5
-22.5,137.25,162.0
-22.5,137.5,172.6
-22.5,137.75,167.0
-22.5,138.0,165.1
-22.5,138.25,166.6
-22.5,138.5,168.5
-22.5,138.75,171.3
-22.5,139.0,177.5
-22.5,139.25,186.9
-22.5,139.5,179.9
-22.5,139.75,161.1
-22.5,140.0,143.7
-22.5,140.25,126.8
-22.5,140.5,110.7
-22.5,140.75,97.5
-22.5,141.0,89.8
-22.5,141.25,88.9
-22.5,141.5,95.1
-22.5,141.75,86.7
-22.5,142.0,69.3
-22.5,142.25,58.0
-22.5,142.5,38.5
-22.5,142.75,15.4
-22.5,143.0,0.0
-22.5,143.25,10.7
-22.5,143.5,32.7
-22.5,143.75,57.0
-22.5,144.0,82.0
-22.5,144.25,100.0
-22.5,144.5,77.0
-22.5,144.75,56.3
-22.5,145.0,41.5
-22.5,145.25,37.6
-22.5,145.5,46.8
-22.5,145.75,63.8
-22.5,146.0,46.0
-22.5,146.25,37.4
-22.5,146.5,23.5
-22.5,146.75,13.3
-22.5,147.0,31.4
-22.5,147.25,25.6
-22.5,147.5,33.6
-22.5,147.75,9.2
-22.5,148.0,11.6
-22.5,148.25,27.7
-22.5,148.5,46.6
-22.5,148.75,31.8
-22.5,149.0,24.3
-22.5,149.25,35.4
-22.5,149.5,31.9
-22.5,149.75,11.3
-22.5,150.0,9.7
-22.5,150.25,17.8
-22.5,150.5,35.1
-22.5,150.75,27.3
-22.75,113.5,50.1
-22.75,113.75,41.5
-22.75,114.0,32.8
-22.75,114.25,30.8
-22.75,114.5,40.8
-22.75,114.75,57.7
-22.75,115.0,42.4
-22.75,115.25,25.5
-22.75,115.5,24.8
-22.75,115.75,28.3
-22.75,116.0,26.9
-22.75,116.25,39.1
-22.75,116.5,58.5
-22.75,116.75,79.0
-22.75,117.0,91.6
-22.75,117.25,66.2
-22.75,117.5,40.8
-22.75,117.75,15.3
-22.75,118.0,0.0
-22.75,118.25,0.0
-22.75,118.5,0.0
-22.75,118.75,17.5
-22.75,119.0,39.0
-22.75,119.25,60.1
-22.75,119.5,83.2
-22.75,119.75,106.9
-22.75,120.0,131.2
-22.75,120.25,141.5
-22.75,120.5,116.1
-22.75,120.75,90.7
-22.75,121.0,65.2
-22.75,121.25,39.8
-22.75,121.5,14.3
-22.75,121.75,0.0
-22.75,122.0,0.0
-22.75,122.25,0.0
-22.75,122.5,0.0
-22.75,122.75,0.0
-22.75,123.0,2.5
-22.75,123.25,17.6
-22.75,123.5,32.6
-22.75,123.75,50.8
-22.75,124.0,73.4
-22.75,124.25,97.4
-22.75,124.5,122.0
-22.75,124.75,146.9
-22.75,125.0,172.0
-22.75,125.25,186.6
-22.75,125.5,186.6
-22.75,125.75,186.6
-22.75,126.0,186.5
-22.75,126.25,186.4
-22.75,126.5,187.1
-22.75,126.75,191.0
-22.75,127.0,198.1
-22.75,127.25,208.0
-22.75,127.5,220.4
-22.75,127.75,234.9
-22.75,128.0,251.0
-22.75,128.25,268.6
-22.75,128.5,287.4
-22.75,128.75,307.0
-22.75,129.0,285.6
-22.75,129.25,264.7
-22.75,129.5,244.7
-22.75,129.75,225.7
-22.75,130.0,208.1
-22.75,130.25,192.1
-22.75,130.5,178.4
-22.75,130.75,167.4
-22.75,131.0,156.3
-22.75,131.25,133.9
-22.75,131.5,112.8
-22.75,131.75,93.9
-22.75,132.0,78.7
-22.75,132.25,69.8
-22.75,132.5,69.4
-22.75,132.75,77.8
-22.75,133.0,86.4
-22.75,133.25,93.3
-22.75,133.5,95.4
-22.75,133.75,95.0
-22.75,134.0,92.9
-22.75,134.25,86.2
-22.75,134.5,76.5
-22.75,134.75,71.6
-22.75,135.0,49.0
-22.75,135.25,31.1
-22.75,135.5,14.6
-22.75,135.75,9.1
-22.75,136.0,34.4
-22.75,136.25,59.9
-22.75,136.5,85.3
-22.75,136.75,110.7
-22.75,137.0,136.2
-22.75,137.25,156.7
-22.75,137.5,146.1
-22.75,137.75,139.4
-22.75,138.0,137.1
-22.75,138.25,138.7
-22.75,138.5,140.6
-22.75,138.75,143.8
-22.75,139.0,151.2
-22.75,139.25,162.1
-22.75,139.5,163.4
-22.75,139.75,142.5
-22.75,140.0,123.4
-22.75,140.25,105.9
-22.75,140.5,89.1
-22.75,140.75,73.1
-22.75,141.0,62.5
-22.75,141.25,61.2
-22.75,141.5,69.9
-22.75,141.75,71.6
-22.75,142.0,49.4
-22.75,142.25,32.0
-22.75,142.5,29.3
-22.75,142.75,15.2
-22.75,143.0,0.0
-22.75,143.25,4.8
-22.75,143.5,30.2
-22.75,143.75,55.6
-22.75,144.0,81.0
-22.75,144.25,106.4
-22.75,144.5,94.1
-22.75,144.75,78.1
-22.75,145.0,68.1
-22.75,145.25,65.5
-22.75,145.5,71.2
-22.75,145.75,50.7
-22.75,146.0,27.6
-22.75,146.25,9.7
-22.75,146.5,17.2
-22.75,146.75,21.8
-22.75,147.0,13.9
-22.75,147.25,30.8
-22.75,147.5,39.6
-22.75,147.75,23.1
-22.75,148.0,7.7
-22.75,148.25,11.0
-22.75,148.5,36.4
-22.75,148.75,18.6
-22.75,149.0,0.0
-22.75,149.25,20.9
-22.75,149.5,36.0
-22.75,149.75,10.9
-22.75,150.0,2.8
-22.75,150.25,19.8
-22.75,150.5,21.6
-22.75,150.75,0.3
-22.75,151.0,1.7
-23.0,113.5,74.9
-23.0,113.75,69.4
-23.0,114.0,59.0
-23.0,114.25,57.9
-23.0,114.5,66.6
-23.0,114.75,78.1
-23.0,115.0,62.4
-23.0,115.25,52.4
-23.0,115.5,27.2
-23.0,115.75,2.3
-23.0,116.0,3.2
-23.0,116.25,22.0
-23.0,116.5,42.8
-23.0,116.75,66.8
-23.0,117.0,91.5
-23.0,117.25,66.1
-23.0,117.5,40.8
-23.0,117.75,15.5
-23.0,118.0,2.7
-23.0,118.25,0.0
-23.0,118.5,0.0
-23.0,118.75,10.3
-23.0,119.0,35.7
-23.0,119.25,61.1
-23.0,119.5,86.5
-23.0,119.75,111.8
-23.0,120.0,137.2
-23.0,120.25,142.6
-23.0,120.5,117.4
-23.0,120.75,92.5
-23.0,121.0,67.8
-23.0,121.25,43.9
-23.0,121.5,23.6
-23.0,121.75,18.8
-23.0,122.0,18.7
-23.0,122.25,18.7
-23.0,122.5,18.7
-23.0,122.75,18.8
-23.0,123.0,25.1
-23.0,123.25,40.1
-23.0,123.5,55.1
-23.0,123.75,70.2
-23.0,124.0,87.9
-23.0,124.25,108.7
-23.0,124.5,131.2
-23.0,124.75,154.6
-23.0,125.0,158.5
-23.0,125.25,158.6
-23.0,125.5,158.6
-23.0,125.75,158.6
-23.0,126.0,158.5
-23.0,126.25,158.4
-23.0,126.5,159.3
-23.0,126.75,163.8
-23.0,127.0,172.0
-23.0,127.25,183.3
-23.0,127.5,197.3
-23.0,127.75,213.3
-23.0,128.0,230.9
-23.0,128.25,249.9
-23.0,128.5,269.9
-23.0,128.75,290.7
-23.0,129.0,271.2
-23.0,129.25,249.2
-23.0,129.5,227.8
-23.0,129.75,207.4
-23.0,130.0,188.0
-23.0,130.25,170.3
-23.0,130.5,154.7
-23.0,130.75,141.8
-23.0,131.0,132.6
-23.0,131.25,121.9
-23.0,131.5,98.4
-23.0,131.75,76.0
-23.0,132.0,56.2
-23.0,132.25,42.7
-23.0,132.5,42.1
-23.0,132.75,53.0
-23.0,133.0,59.1
-23.0,133.25,67.0
-23.0,133.5,67.6
-23.0,133.75,67.1
-23.0,134.0,68.0
-23.0,134.25,58.6
-23.0,134.5,49.8
-23.0,134.75,46.4
-23.0,135.0,49.1
-23.0,135.25,50.4
-23.0,135.5,33.3
-23.0,135.75,30.9
-23.0,136.0,45.3
-23.0,136.25,66.7
-23.0,136.5,90.2
-23.0,136.75,114.5
-23.0,137.0,139.2
-23.0,137.25,132.9
-23.0,137.5,120.3
-23.0,137.75,112.0
-23.0,138.0,109.2
-23.0,138.25,110.8
-23.0,138.5,112.8
-23.0,138.75,116.6
-23.0,139.0,125.5
-23.0,139.25,138.5
-23.0,139.5,145.7
-23.0,139.75,127.3
-23.0,140.0,105.5
-23.0,140.25,85.7
-23.0,140.5,68.1
-23.0,140.75,51.5
-23.0,141.0,36.1
-23.0,141.25,33.9
-23.0,141.5,47.8
-23.0,141.75,65.3
-23.0,142.0,39.9
-23.0,142.25,14.6
-23.0,142.5,8.5
-23.0,142.75,33.8
-23.0,143.0,19.0
-23.0,143.25,22.4
-23.0,143.5,38.0
-23.0,143.75,60.2
-23.0,144.0,84.3
-23.0,144.25,109.0
-23.0,144.5,115.4
-23.0,144.75,102.8
-23.0,145.0,95.5
-23.0,145.25,93.4
-23.0,145.5,73.6
-23.0,145.75,48.4
-23.0,146.0,23.5
-23.0,146.25,3.7
-23.0,146.5,8.5
-23.0,146.75,15.2
-23.0,147.0,3.5
-23.0,147.25,24.6
-23.0,147.5,49.9
-23.0,147.75,44.7
-23.0,148.0,28.4
-23.0,148.25,28.5
-23.0,148.5,44.9
-23.0,148.75,31.7
-23.0,149.0,22.7
-23.0,149.25,32.1
-23.0,149.5,25.6
-23.0,149.75,14.7
-23.0,150.0,0.0
-23.0,150.25,22.1
-23.0,150.5,17.2
-23.0,150.75,1.5
-23.0,151.0,12.0
-23.25,113.5,101.3
-23.25,113.75,94.1
-23.25,114.0,86.3
-23.25,114.25,85.6
-23.25,114.5,92.2
-23.25,114.75,99.9
-23.25,115.0,76.9
-23.25,115.25,51.6
-23.25,115.5,26.3
-23.25,115.75,1.1
-23.25,116.0,0.0
-23.25,116.25,13.6
-23.25,116.5,38.9
-23.25,116.75,64.3
-23.25,117.0,89.6
-23.25,117.25,72.8
-23.25,117.5,50.8
-23.25,117.75,25.6
-23.25,118.0,3.3
-23.25,118.25,8.2
-23.25,118.5,8.1
-23.25,118.75,19.2
-23.25,119.0,43.5
-23.25,119.25,66.8
-23.25,119.5,90.6
-23.25,119.75,115.0
-23.25,120.0,139.0
-23.25,120.25,148.5
-23.25,120.5,124.9
-23.25,120.75,101.8
-23.25,121.0,80.1
-23.25,121.25,61.3
-23.25,121.5,48.9
-23.25,121.75,46.7
-23.25,122.0,46.6
-23.25,122.25,46.6
-23.25,122.5,46.6
-23.25,122.75,46.7
-23.25,123.0,49.7
-23.25,123.25,62.6
-23.25,123.5,77.6
-23.25,123.75,92.7
-23.25,124.0,107.9
-23.25,124.25,125.4
-23.25,124.5,131.5
-23.25,124.75,130.5
-23.25,125.0,130.6
-23.25,125.25,130.7
-23.25,125.5,130.7
-23.25,125.75,130.7
-23.25,126.0,130.6
-23.25,126.25,130.5
-23.25,126.5,131.5
-23.25,126.75,137.0
-23.25,127.0,146.7
-23.25,127.25,159.8
-23.25,127.5,175.5
-23.25,127.75,193.3
-23.25,128.0,212.6
-23.25,128.25,233.0
-23.25,128.5,254.3
-23.25,128.75,276.2
-23.25,129.0,259.1
-23.25,129.25,235.9
-23.25,129.5,213.3
-23.25,129.75,191.3
-23.25,130.0,170.3
-23.25,130.25,150.5
-23.25,130.5,132.6
-23.25,130.75,117.4
-23.25,131.0,106.1
-23.25,131.25,100.0
-23.25,131.5,90.4
-23.25,131.75,65.4
-23.25,132.0,40.9
-23.25,132.25,18.5
-23.25,132.5,16.5
-23.25,132.75,30.0
-23.25,133.0,32.1
-23.25,133.25,40.9
-23.25,133.5,40.0
-23.25,133.75,39.1
-23.25,134.0,43.3
-23.25,134.25,31.6
-23.25,134.5,26.1
-23.25,134.75,18.6
-23.25,135.0,21.2
-23.25,135.25,27.9
-23.25,135.5,48.1
-23.25,135.75,58.2
-23.25,136.0,67.0
-23.25,136.25,82.9
-23.25,136.5,102.7
-23.25,136.75,124.5
-23.25,137.0,129.5
-23.25,137.25,111.0
-23.25,137.5,95.6
-23.25,137.75,85.0
-23.25,138.0,81.2
-23.25,138.25,83.0
-23.25,138.5,84.9
-23.25,138.75,89.9
-23.25,139.0,101.1
-23.25,139.25,116.8
-23.25,139.5,125.4
-23.25,139.75,108.0
-23.25,140.0,92.7
-23.25,140.25,69.4
-23.25,140.5,48.2
-23.25,140.75,30.3
-23.25,141.0,13.8
-23.25,141.25,10.3
-23.25,141.5,30.5
-23.25,141.75,48.8
-23.25,142.0,47.9
-23.25,142.25,29.9
-23.25,142.5,27.2
-23.25,142.75,43.0
-23.25,143.0,45.8
-23.25,143.25,47.7
-23.25,143.5,58.7
-23.25,143.75,75.4
-23.25,144.0,95.7
-23.25,144.25,117.9
-23.25,144.5,139.2
-23.25,144.75,128.9
-23.25,145.0,123.2
-23.25,145.25,104.5
-23.25,145.5,80.9
-23.25,145.75,59.0
-23.25,146.0,38.0
-23.25,146.25,24.1
-23.25,146.5,24.7
-23.25,146.75,34.6
-23.25,147.0,31.4
-23.25,147.25,39.7
-23.25,147.5,58.8
-23.25,147.75,65.2
-23.25,148.0,55.2
-23.25,148.25,55.1
-23.25,148.5,65.3
-23.25,148.75,49.9
-23.25,149.0,31.0
-23.25,149.25,26.3
-23.25,149.5,18.5
-23.25,149.75,0.0
-23.25,150.0,17.7
-23.25,150.25,22.8
-23.25,150.5,8.4
-23.25,150.75,12.1
-23.25,151.0,4.5
-23.5,113.5,128.4
-23.5,113.75,120.0
-23.5,114.0,113.9
-23.5,114.25,111.7
-23.5,114.5,96.6
-23.5,114.75,86.3
-23.5,115.0,82.0
-23.5,115.25,58.4
-23.5,115.5,33.8
-23.5,115.75,12.3
-23.5,116.0,11.3
-23.5,116.25,31.1
-23.5,116.5,47.9
-23.5,116.75,70.0
-23.5,117.0,89.0
-23.5,117.25,82.1
-23.5,117.5,59.5
-23.5,117.75,40.2
-23.5,118.0,31.3
-23.5,118.25,32.3
-23.5,118.5,36.1
-23.5,118.75,40.1
-23.5,119.0,55.9
-23.5,119.25,77.0
-23.5,119.5,100.1
-23.5,119.75,105.3
-23.5,120.0,112.9
-23.5,120.25,123.2
-23.5,120.5,136.7
-23.5,120.75,117.2
-23.5,121.0,99.0
-23.5,121.25,84.6
-23.5,121.5,76.1
-23.5,121.75,74.7
-23.5,122.0,74.6
-23.5,122.25,74.6
-23.5,122.5,74.6
-23.5,122.75,74.7
-23.5,123.0,76.6
-23.5,123.25,85.8
-23.5,123.5,100.1
-23.5,123.75,115.2
-23.5,124.0,122.6
-23.5,124.25,110.8
-23.5,124.5,103.8
-23.5,124.75,102.5
-23.5,125.0,102.6
-23.5,125.25,102.7
-23.5,125.5,102.7
-23.5,125.75,102.7
-23.5,126.0,102.6
-23.5,126.25,102.5
-23.5,126.5,103.8
-23.5,126.75,110.7
-23.5,127.0,122.4
-23.5,127.25,137.8
-23.5,127.5,155.8
-23.5,127.75,175.5
-23.5,128.0,196.5
-23.5,128.25,218.4
-23.5,128.5,240.9
-23.5,128.75,261.5
-23.5,129.0,243.6
-23.5,129.25,225.4
-23.5,129.5,201.6
-23.5,129.75,178.3
-23.5,130.0,155.5
-23.5,130.25,133.6
-23.5,130.5,113.1
-23.5,130.75,94.8
-23.5,131.0,80.5
-23.5,131.25,72.3
-23.5,131.5,71.3
-23.5,131.75,56.5
-23.5,132.0,33.3
-23.5,132.25,13.6
-23.5,132.5,1.2
-23.5,132.75,3.1
-23.5,133.0,6.6
-23.5,133.25,15.2
-23.5,133.5,13.7
-23.5,133.75,11.2
-23.5,134.0,16.7
-23.5,134.25,9.8
-23.5,134.5,9.8
-23.5,134.75,1.6
-23.5,135.0,0.0
-23.5,135.25,17.9
-23.5,135.5,42.8
-23.5,135.75,68.0
-23.5,136.0,92.1
-23.5,136.25,104.2
-23.5,136.5,120.5
-23.5,136.75,136.8
-23.5,137.0,114.0
-23.5,137.25,92.4
-23.5,137.5,73.3
-23.5,137.75,58.9
-23.5,138.0,53.3
-23.5,138.25,55.1
-23.5,138.5,57.0
-23.5,138.75,64.2
-23.5,139.0,79.1
-23.5,139.25,98.4
-23.5,139.5,107.7
-23.5,139.75,87.8
-23.5,140.0,70.4
-23.5,140.25,58.1
-23.5,140.5,36.7
-23.5,140.75,11.9
-23.5,141.0,0.0
-23.5,141.25,0.0
-23.5,141.5,11.3
-23.5,141.75,26.6
-23.5,142.0,28.5
-23.5,142.25,25.0
-23.5,142.5,29.2
-23.5,142.75,46.2
-23.5,143.0,61.0
-23.5,143.25,56.2
-23.5,143.5,58.8
-23.5,143.75,67.9
-23.5,144.0,83.9
-23.5,144.25,103.7
-23.5,144.5,125.4
-23.5,144.75,127.8
-23.5,145.0,132.0
-23.5,145.25,116.6
-23.5,145.5,95.3
-23.5,145.75,75.6
-23.5,146.0,60.1
-23.5,146.25,51.4
-23.5,146.5,51.3
-23.5,146.75,61.1
-23.5,147.0,59.1
-23.5,147.25,64.1
-23.5,147.5,57.0
-23.5,147.75,59.1
-23.5,148.0,59.9
-23.5,148.25,63.1
-23.5,148.5,55.7
-23.5,148.75,35.2
-23.5,149.0,16.9
-23.5,149.25,0.0
-23.5,149.5,19.7
-23.5,149.75,13.1
-23.5,150.0,21.6
-23.5,150.25,22.0
-23.5,150.5,9.9
-23.5,150.75,1.4
-23.5,151.0,6.9
-23.5,151.25,1.5
-23.75,113.25,112.9
-23.75,113.5,117.6
-23.75,113.75,123.5
-23.75,114.0,114.2
-23.75,114.25,92.9
-23.75,114.5,74.0
-23.75,114.75,60.0
-23.75,115.0,54.7
-23.75,115.25,58.9
-23.75,115.5,49.9
-23.75,115.75,38.8
-23.75,116.0,38.4
-23.75,116.25,48.6
-23.75,116.5,67.0
-23.75,116.75,59.4
-23.75,117.0,61.8
-23.75,117.25,72.1
-23.75,117.5,77.9
-23.75,117.75,64.4
-23.75,118.0,59.2
-23.75,118.25,59.8
-23.75,118.5,64.1
-23.75,118.75,66.4
-23.75,119.0,77.0
-23.75,119.25,75.6
-23.75,119.5,75.5
-23.75,119.75,78.1
-23.75,120.0,87.2
-23.75,120.25,99.3
-23.75,120.5,115.6
-23.75,120.75,134.7
-23.75,121.0,121.5
-23.75,121.25,110.0
-23.75,121.5,103.7
-23.75,121.75,102.6
-23.75,122.0,102.6
-23.75,122.25,102.6
-23.75,122.5,102.6
-23.75,122.75,102.6
-23.75,123.0,104.0
-23.75,123.25,111.0
-23.75,123.5,122.8
-23.75,123.75,118.6
-23.75,124.0,100.3
-23.75,124.25,85.5
-23.75,124.5,76.4
-23.75,124.75,74.5
-23.75,125.0,74.6
-23.75,125.25,74.7
-23.75,125.5,74.7
-23.75,125.75,74.7
-23.75,126.0,74.6
-23.75,126.25,74.5
-23.75,126.5,76.3
-23.75,126.75,85.4
-23.75,127.0,100.1
-23.75,127.25,118.4
-23.75,127.5,138.9
-23.75,127.75,160.7
-23.75,128.0,183.3
-23.75,128.25,206.6
-23.75,128.5,230.2
-23.75,128.75,243.3
-23.75,129.0,224.0
-23.75,129.25,206.0
-23.75,129.5,189.5
-23.75,129.75,168.9
-23.75,130.0,144.7
-23.75,130.25,120.9
-23.75,130.5,97.8
-23.75,130.75,76.0
-23.75,131.0,57.2
-23.75,131.25,45.0
-23.75,131.5,43.3
-23.75,131.75,46.2
-23.75,132.0,28.9
-23.75,132.25,5.6
-23.75,132.5,4.5
-23.75,132.75,4.5
-23.75,133.0,1.1
-23.75,133.25,3.0
-23.75,133.5,5.2
-23.75,133.75,2.8
-23.75,134.0,0.0
-23.75,134.25,22.6
-23.75,134.5,12.4
-23.75,134.75,29.5
-23.75,135.0,20.9
-23.75,135.25,29.7
-23.75,135.5,51.0
-23.75,135.75,74.8
-23.75,136.0,98.6
-23.75,136.25,122.7
-23.75,136.5,141.7
-23.75,136.75,128.4
-23.75,137.0,103.8
-23.75,137.25,79.6
-23.75,137.5,56.3
-23.75,137.75,35.6
-23.75,138.0,25.3
-23.75,138.25,27.2
-23.75,138.5,29.2
-23.75,138.75,41.5
-23.75,139.0,62.1
-23.75,139.25,85.3
-23.75,139.5,95.0
-23.75,139.75,71.8
-23.75,140.0,50.4
-23.75,140.25,32.9
-23.75,140.5,27.7
-23.75,140.75,8.9
-23.75,141.0,0.0
-23.75,141.25,0.0
-23.75,141.5,0.0
-23.75,141.75,6.6
-23.75,142.0,13.7
-23.75,142.25,0.0
-23.75,142.5,12.9
-23.75,142.75,38.1
-23.75,143.0,36.9
-23.75,143.25,28.2
-23.75,143.5,31.6
-23.75,143.75,46.4
-23.75,144.0,67.7
-23.75,144.25,91.0
-23.75,144.5,100.9
-23.75,144.75,99.9
-23.75,145.0,105.2
-23.75,145.25,115.5
-23.75,145.5,113.2
-23.75,145.75,97.2
-23.75,146.0,85.4
-23.75,146.25,79.1
-23.75,146.5,78.9
-23.75,146.75,86.1
-23.75,147.0,63.8
-23.75,147.25,42.8
-23.75,147.5,29.5
-23.75,147.75,33.4
-23.75,148.0,32.1
-23.75,148.25,37.4
-23.75,148.5,49.3
-23.75,148.75,24.1
-23.75,149.0,0.0
-23.75,149.25,9.9
-23.75,149.5,29.4
-23.75,149.75,41.0
-23.75,150.0,43.4
-23.75,150.25,18.5
-23.75,150.5,4.5
-23.75,150.75,21.8
-23.75,151.0,5.5
-23.75,151.25,18.0
-23.75,151.5,25.6
-23.75,151.75,27.6
-24.0,113.25,85.0
-24.0,113.5,91.1
-24.0,113.75,95.6
-24.0,114.0,101.2
-24.0,114.25,79.6
-24.0,114.5,56.5
-24.0,114.75,36.4
-24.0,115.0,26.8
-24.0,115.25,33.7
-24.0,115.5,48.1
-24.0,115.75,66.5
-24.0,116.0,66.3
-24.0,116.25,63.1
-24.0,116.5,43.9
-24.0,116.75,31.7
-24.0,117.0,35.7
-24.0,117.25,50.2
-24.0,117.5,70.2
-24.0,117.75,90.8
-24.0,118.0,87.2
-24.0,118.25,72.4
-24.0,118.5,61.2
-24.0,118.75,58.7
-24.0,119.0,55.6
-24.0,119.25,47.6
-24.0,119.5,47.5
-24.0,119.75,51.5
-24.0,120.0,62.0
-24.0,120.25,78.0
-24.0,120.5,98.0
-24.0,120.75,119.9
-24.0,121.0,142.8
-24.0,121.25,136.5
-24.0,121.5,131.4
-24.0,121.75,130.6
-24.0,122.0,130.6
-24.0,122.25,130.5
-24.0,122.5,130.6
-24.0,122.75,130.6
-24.0,123.0,131.7
-24.0,123.25,137.3
-24.0,123.5,126.3
-24.0,123.75,103.3
-24.0,124.0,81.7
-24.0,124.25,62.7
-24.0,124.5,49.5
-24.0,124.75,46.5
-24.0,125.0,46.7
-24.0,125.25,46.7
-24.0,125.5,46.8
-24.0,125.75,46.7
-24.0,126.0,46.7
-24.0,126.25,46.5
-24.0,126.5,49.4
-24.0,126.75,62.5
-24.0,127.0,81.4
-24.0,127.25,103.1
-24.0,127.5,126.0
-24.0,127.75,149.6
-24.0,128.0,173.7
-24.0,128.25,198.0
-24.0,128.5,222.5
-24.0,128.75,227.1
-24.0,129.0,206.3
-24.0,129.25,186.6
-24.0,129.5,168.3
-24.0,129.75,152.0
-24.0,130.0,138.3
-24.0,130.25,113.8
-24.0,130.5,88.9
-24.0,130.75,64.3
-24.0,131.0,40.3
-24.0,131.25,19.5
-24.0,131.5,15.3
-24.0,131.75,22.0
-24.0,132.0,31.6
-24.0,132.25,14.1
-24.0,132.5,11.8
-24.0,132.75,4.5
-24.0,133.0,12.1
-24.0,133.25,27.6
-24.0,133.5,31.3
-24.0,133.75,20.5
-24.0,134.0,27.8
-24.0,134.25,35.9
-24.0,134.5,40.0
-24.0,134.75,49.1
-24.0,135.0,48.6
-24.0,135.25,53.0
-24.0,135.5,67.3
-24.0,135.75,86.7
-24.0,136.0,108.5
-24.0,136.25,131.6
-24.0,136.5,150.9
-24.0,136.75,125.7
-24.0,137.0,100.5
-24.0,137.25,75.4
-24.0,137.5,50.2
-24.0,137.75,25.0
-24.0,138.0,0.0
-24.0,138.25,0.0
-24.0,138.5,4.7
-24.0,138.75,29.8
-24.0,139.0,55.0
-24.0,139.25,80.1
-24.0,139.5,89.5
-24.0,139.75,64.4
-24.0,140.0,39.4
-24.0,140.25,14.5
-24.0,140.5,0.1
-24.0,140.75,2.3
-24.0,141.0,0.0
-24.0,141.25,0.0
-24.0,141.5,0.0
-24.0,141.75,2.9
-24.0,142.0,15.5
-24.0,142.25,9.6
-24.0,142.5,30.1
-24.0,142.75,48.2
-24.0,143.0,23.6
-24.0,143.25,0.4
-24.0,143.5,10.5
-24.0,143.75,35.5
-24.0,144.0,60.6
-24.0,144.25,82.4
-24.0,144.5,73.4
-24.0,144.75,72.1
-24.0,145.0,79.2
-24.0,145.25,90.9
-24.0,145.5,106.3
-24.0,145.75,121.4
-24.0,146.0,111.1
-24.0,146.25,92.0
-24.0,146.5,76.4
-24.0,146.75,66.9
-24.0,147.0,55.7
-24.0,147.25,30.6
-24.0,147.5,6.5
-24.0,147.75,14.1
-24.0,148.0,5.7
-24.0,148.25,18.0
-24.0,148.5,42.5
-24.0,148.75,28.8
-24.0,149.0,6.5
-24.0,149.25,7.1
-24.0,149.5,29.6
-24.0,149.75,54.3
-24.0,150.0,47.2
-24.0,150.25,26.7
-24.0,150.5,20.7
-24.0,150.75,29.3
-24.0,151.0,26.9
-24.0,151.25,13.9
-24.0,151.5,6.8
-24.0,151.75,0.7
-24.0,152.0,23.4
-24.25,113.25,57.2
-24.25,113.5,66.0
-24.25,113.75,67.8
-24.25,114.0,75.6
-24.25,114.25,69.0
-24.25,114.5,45.0
-24.25,114.75,23.4
-24.25,115.0,0.0
-24.25,115.25,11.2
-24.25,115.5,35.6
-24.25,115.75,60.5
-24.25,116.0,78.6
-24.25,116.25,53.6
-24.25,116.5,28.8
-24.25,116.75,6.3
-24.25,117.0,12.9
-24.25,117.25,35.7
-24.25,117.5,59.9
-24.25,117.75,84.7
-24.25,118.0,74.1
-24.25,118.25,52.3
-24.25,118.5,35.2
-24.25,118.75,30.7
-24.25,119.0,30.9
-24.25,119.25,19.9
-24.25,119.5,19.5
-24.25,119.75,26.0
-24.25,120.0,40.7
-24.25,120.25,62.4
-24.25,120.5,86.0
