Latitude,Longitude,Mean Correlation
-21.25,145.25,0.081628604417312
-21.25,145.5,0.07793546168333186
-21.25,145.75,0.06805806251941249
-21.25,146.0,0.05411458911285514
-21.25,146.25,0.04913502304947802
-21.25,146.5,0.05208813450576383
-21.25,146.75,0.05448983738779567
-21.25,147.0,0.051676011084401535
-21.25,147.25,0.05685309730179142
-21.25,147.5,0.05927552005852617
-21.25,147.75,0.04647611374689621
-21.25,148.0,0.022915767855010927
-21.25,148.25,0.010576655559374818
-21.25,148.5,0.007697916862976161
-21.25,148.75,0.0017540585804021074
-21.25,149.0,0.0007447334095126107
-21.25,149.25,-0.0052618755792666755
-21.25,149.5,-0.00830246073504289
-21.5,114.75,0.06905353946079101
-21.5,115.0,0.06437520692568449
-21.5,115.25,0.06470255400165029
-21.5,115.5,0.06804712607214848
-21.5,115.75,0.06537895754223601
-21.5,116.0,0.056357126179639075
-21.5,116.25,0.04890944573229977
-21.5,116.5,0.04718313115770884
-21.5,116.75,0.04785971722476894
-21.5,117.0,0.0430275643133514
-21.5,117.25,0.040104699056939266
-21.5,117.5,0.04110041927058427
-21.5,117.75,0.04462746803058378
-21.5,118.0,0.04743280476846155
-21.5,118.25,0.04829912369050795
-21.5,118.5,0.052385186456099506
-21.5,118.75,0.04933919507477965
-21.5,119.0,0.043984871148131786
-21.5,119.25,0.04175763971926201
-21.5,119.5,0.042944498455506706
-21.5,119.75,0.04227999896808927
-21.5,120.0,0.03879786833145079
-21.5,120.25,0.03607733128592372
-21.5,120.5,0.03516011399970878
-21.5,120.75,0.03634075371082872
-21.5,121.0,0.03678894119248504
-21.5,121.25,0.035944122869876166
-21.5,121.5,0.03726820558741955
-21.5,121.75,0.04438912200275809
-21.5,122.0,0.04771813565887333
-21.5,122.25,0.04899830579025937
-21.5,122.5,0.049248840596937085
-21.5,122.75,0.04680550378702936
-21.5,123.0,0.044218152795151254
-21.5,123.25,0.041666521091524154
-21.5,123.5,0.03999376512698031
-21.5,123.75,0.03555220406546834
-21.5,124.0,0.029528049106842705
-21.5,124.25,0.025260317797628454
-21.5,124.5,0.025485665949028253
-21.5,124.75,0.024643421716921562
-21.5,125.0,0.024171061840163367
-21.5,125.25,0.022188154164524306
-21.5,125.5,0.015941057833177702
-21.5,125.75,0.005384125324330636
-21.5,126.0,-0.0068230403759073285
-21.5,126.25,-0.017505644062267883
-21.5,126.5,-0.02678743717232941
-21.5,126.75,-0.031042681339507303
-21.5,127.0,-0.030312421499928903
-21.5,127.25,-0.02946246334329425
-21.5,127.5,-0.03324480755531806
-21.5,127.75,-0.04235054259133037
-21.5,128.0,-0.04442402742958317
-21.5,128.25,-0.037758497964768184
-21.5,128.5,-0.03570694673828603
-21.5,128.75,-0.03799543394000336
-21.5,129.0,-0.04117582937081655
-21.5,129.25,-0.04473548625995006
-21.5,129.5,-0.05041446538553351
-21.5,129.75,-0.057344617621440976
-21.5,130.0,-0.06074879469261283
-21.5,130.25,-0.0603904101150831
-21.5,130.5,-0.05958026598950493
-21.5,130.75,-0.062236318022752084
-21.5,131.0,-0.06683011631636569
-21.5,131.25,-0.06949615817533673
-21.5,131.5,-0.07752685385002267
-21.5,131.75,-0.0857848648935379
-21.5,132.0,-0.08786331914320943
-21.5,132.25,-0.08617596518292668
-21.5,132.5,-0.08418733142427214
-21.5,132.75,-0.08034837583656468
-21.5,133.0,-0.07510599017010204
-21.5,133.25,-0.07333228069806605
-21.5,133.5,-0.07864764870980816
-21.5,133.75,-0.08482964629129995
-21.5,134.0,-0.08737583759883862
-21.5,134.25,-0.08517764313783985
-21.5,134.5,-0.08477597519577969
-21.5,134.75,-0.0812143874509881
-21.5,135.0,-0.07381359633235704
-21.5,135.25,-0.07264557056395071
-21.5,135.5,-0.07754800272883759
-21.5,135.75,-0.08462115177618605
-21.5,136.0,-0.09142631504773384
-21.5,136.25,-0.0934703310020268
-21.5,136.5,-0.09179210101165587
-21.5,136.75,-0.08709325036255731
-21.5,137.0,-0.08201090661107065
-21.5,137.25,-0.08088125057873272
-21.5,137.5,-0.08071731185274465
-21.5,137.75,-0.08067973644439397
-21.5,138.0,-0.08186882316201394
-21.5,138.25,-0.08264898341868891
-21.5,138.5,-0.08366032167188157
-21.5,138.75,-0.08228392644007164
-21.5,139.0,-0.07876574005155514
-21.5,139.25,-0.0743910981414263
-21.5,139.5,-0.06882491997066176
-21.5,139.75,-0.06068049495751482
-21.5,140.0,-0.05802064926205536
-21.5,140.25,-0.0606623686916594
-21.5,140.5,-0.0654831399858397
-21.5,140.75,-0.06842216489298845
-21.5,141.0,-0.06699035218473347
-21.5,141.25,-0.06701923493473302
-21.5,141.5,-0.06545357423989723
-21.5,141.75,-0.06304558849716116
-21.5,142.0,-0.06119937440823941
-21.5,142.25,-0.05823354156510461
-21.5,142.5,-0.050266536353488586
-21.5,142.75,-0.040948692839481826
-21.5,143.0,-0.03373034339664238
-21.5,143.25,-0.02707678106657806
-21.5,143.5,-0.019880338708337927
-21.5,143.75,-0.00929670498617703
-21.5,144.0,0.00612775714447101
-21.5,144.25,0.03347856783407873
-21.5,144.5,0.05413642817598191
-21.5,144.75,0.06589345402317122
-21.5,145.0,0.07392202550545335
-21.5,145.25,0.07864490334343698
-21.5,145.5,0.07780596148832479
-21.5,145.75,0.06967464360807624
-21.5,146.0,0.057520210632078704
-21.5,146.25,0.0534564820473038
-21.5,146.5,0.05618541561887555
-21.5,146.75,0.05666592263594447
-21.5,147.0,0.050852278979229074
-21.5,147.25,0.04770104124077729
-21.5,147.5,0.05177458922511765
-21.5,147.75,0.0464812672142649
-21.5,148.0,0.03737257958800044
-21.5,148.25,0.03133623270911076
-21.5,148.5,0.02439868580740516
-21.5,148.75,0.00966201240773357
-21.5,149.0,0.0065856973601815605
-21.5,149.25,0.0027028176179599195
-21.5,149.5,-0.004982397842797495
-21.75,114.5,0.07591406453090409
-21.75,114.75,0.07494840163382746
-21.75,115.0,0.07352560190761107
-21.75,115.25,0.07723004512940644
-21.75,115.5,0.0794804408769345
-21.75,115.75,0.07631976213611086
-21.75,116.0,0.06718442827255959
-21.75,116.25,0.05868374347110581
-21.75,116.5,0.05696489097483989
-21.75,116.75,0.054025806457225586
-21.75,117.0,0.045029453083961495
-21.75,117.25,0.0401017125707031
-21.75,117.5,0.04224024934283946
-21.75,117.75,0.0462253205361776
-21.75,118.0,0.047277979278546156
-21.75,118.25,0.045147471129339894
-21.75,118.5,0.050200205984791475
-21.75,118.75,0.05104543472740001
-21.75,119.0,0.046667685703418796
-21.75,119.25,0.044907245625342644
-21.75,119.5,0.04504089034827692
-21.75,119.75,0.04367334749438755
-21.75,120.0,0.038873843334260444
-21.75,120.25,0.03828893359085279
-21.75,120.5,0.03784312508623337
-21.75,120.75,0.03653333517501042
-21.75,121.0,0.03681009684057374
-21.75,121.25,0.04024912828657155
-21.75,121.5,0.0427593826183251
-21.75,121.75,0.048889694676645806
-21.75,122.0,0.050882076980945254
-21.75,122.25,0.052542227744457444
-21.75,122.5,0.0525213307556918
-21.75,122.75,0.05047842235681379
-21.75,123.0,0.04642857745056972
-21.75,123.25,0.044402341322884675
-21.75,123.5,0.04366594928557918
-21.75,123.75,0.04113440197127472
-21.75,124.0,0.03569816382091847
-21.75,124.25,0.03097977897684489
-21.75,124.5,0.02853896660297843
-21.75,124.75,0.025267064617946745
-21.75,125.0,0.024368362820574214
-21.75,125.25,0.024228833390710254
-21.75,125.5,0.02286354413178439
-21.75,125.75,0.014579492214224523
-21.75,126.0,0.0020418285378279205
-21.75,126.25,-0.011110370073445319
-21.75,126.5,-0.024756374194320026
-21.75,126.75,-0.03271954840248717
-21.75,127.0,-0.033099378239768114
-21.75,127.25,-0.02817939028422448
-21.75,127.5,-0.026437452872328106
-21.75,127.75,-0.032375622516799145
-21.75,128.0,-0.03778926966645356
-21.75,128.25,-0.03520038182558935
-21.75,128.5,-0.034220958335901656
-21.75,128.75,-0.03638755663663947
-21.75,129.0,-0.041200830814583846
-21.75,129.25,-0.04799191869928369
-21.75,129.5,-0.056935370562686806
-21.75,129.75,-0.06425894510799221
-21.75,130.0,-0.06875223591923714
-21.75,130.25,-0.0687546874208021
-21.75,130.5,-0.06812380496634259
-21.75,130.75,-0.06686438450678474
-21.75,131.0,-0.06877925896218845
-21.75,131.25,-0.06731397404191306
-21.75,131.5,-0.06958491222051505
-21.75,131.75,-0.07649687924159003
-21.75,132.0,-0.07968421373821219
-21.75,132.25,-0.08006435579709
-21.75,132.5,-0.08067362214226576
-21.75,132.75,-0.07844783232579912
-21.75,133.0,-0.07166000319079363
-21.75,133.25,-0.0688608356585194
-21.75,133.5,-0.07433991461959003
-21.75,133.75,-0.07832786455290347
-21.75,134.0,-0.08024188500515135
-21.75,134.25,-0.07781764441835029
-21.75,134.5,-0.07404047534579322
-21.75,134.75,-0.07164093005426583
-21.75,135.0,-0.07050056952007469
-21.75,135.25,-0.07139229457381935
-21.75,135.5,-0.07488015293188038
-21.75,135.75,-0.07926576253722444
-21.75,136.0,-0.08150586911610194
-21.75,136.25,-0.08605542276941594
-21.75,136.5,-0.0858137118136732
-21.75,136.75,-0.07842294675487903
-21.75,137.0,-0.07472967126495426
-21.75,137.25,-0.07708148342623775
-21.75,137.5,-0.07960469904466577
-21.75,137.75,-0.07897008499906709
-21.75,138.0,-0.07959916163346775
-21.75,138.25,-0.08058420849875325
-21.75,138.5,-0.08163826642835158
-21.75,138.75,-0.08105691026984936
-21.75,139.0,-0.07923112899464156
-21.75,139.25,-0.0805395220118087
-21.75,139.5,-0.07427936111621204
-21.75,139.75,-0.06566266051183144
-21.75,140.0,-0.06093272830226592
-21.75,140.25,-0.05876161163628456
-21.75,140.5,-0.05965993434878155
-21.75,140.75,-0.058627876436193695
-21.75,141.0,-0.06300176394038967
-21.75,141.25,-0.06688030469563923
-21.75,141.5,-0.06437219259428925
-21.75,141.75,-0.058470073826555606
-21.75,142.0,-0.05264548365958035
-21.75,142.25,-0.049845162279061266
-21.75,142.5,-0.042980397410602084
-21.75,142.75,-0.0349152343879853
-21.75,143.0,-0.02741136680844994
-21.75,143.25,-0.021054840689924147
-21.75,143.5,-0.0160531976110568
-21.75,143.75,-0.009485497215064243
-21.75,144.0,0.002330178226388636
-21.75,144.25,0.026247775297434557
-21.75,144.5,0.04944444331174184
-21.75,144.75,0.06437554508669391
-21.75,145.0,0.07253294501154284
-21.75,145.25,0.07709785937331617
-21.75,145.5,0.07578407740442171
-21.75,145.75,0.07203001525641801
-21.75,146.0,0.06821453323853867
-21.75,146.25,0.0642066316291069
-21.75,146.5,0.05937902533138792
-21.75,146.75,0.05118792586339017
-21.75,147.0,0.045918475033804064
-21.75,147.25,0.04096296750718639
-21.75,147.5,0.03943771841136151
-21.75,147.75,0.03854322292331961
-21.75,148.0,0.03764853090951441
-21.75,148.25,0.035390575715739815
-21.75,148.5,0.0328822510571973
-21.75,148.75,0.026373912996080304
-21.75,149.0,0.02144427525012621
-21.75,149.25,0.00515760967419261
-21.75,149.5,-0.004778261092447099
-21.75,149.75,-0.008639149671597849
-22.0,114.0,0.07413837081930112
-22.0,114.25,0.07262702156080021
-22.0,114.5,0.07448794177201178
-22.0,114.75,0.07800630109295958
-22.0,115.0,0.08119153342808463
-22.0,115.25,0.08491987312057366
-22.0,115.5,0.08635242416889273
-22.0,115.75,0.08324056682509504
-22.0,116.0,0.07749397956705209
-22.0,116.25,0.07164333077214126
-22.0,116.5,0.06683312270906754
-22.0,116.75,0.061469528779742266
-22.0,117.0,0.053267358536166806
-22.0,117.25,0.04534538257423611
-22.0,117.5,0.045988815672518245
-22.0,117.75,0.0479782938854658
-22.0,118.0,0.04773640292253168
-22.0,118.25,0.044351867870205924
-22.0,118.5,0.047913336738323174
-22.0,118.75,0.0503016136775148
-22.0,119.0,0.04736782635916911
-22.0,119.25,0.04754888608142556
-22.0,119.5,0.04953302434601244
-22.0,119.75,0.04506543087218667
-22.0,120.0,0.037286996737765594
-22.0,120.25,0.03507408883167608
-22.0,120.5,0.03346946790836574
-22.0,120.75,0.034626909531375746
-22.0,121.0,0.0408287295140326
-22.0,121.25,0.04672406390420206
-22.0,121.5,0.05116229507894743
-22.0,121.75,0.056278294747850545
-22.0,122.0,0.05763117794745735
-22.0,122.25,0.058873039750116214
-22.0,122.5,0.058959191340753545
-22.0,122.75,0.057281125844677996
-22.0,123.0,0.05205582536901126
-22.0,123.25,0.04889302722267097
-22.0,123.5,0.048302698198572865
-22.0,123.75,0.04543260207435759
-22.0,124.0,0.0402415623074852
-22.0,124.25,0.034572264144732065
-22.0,124.5,0.02932698013859668
-22.0,124.75,0.023387999476731886
-22.0,125.0,0.02046742919954427
-22.0,125.25,0.02239522655727342
-22.0,125.5,0.022470740119128356
-22.0,125.75,0.019502256391569973
-22.0,126.0,0.01114861775699648
-22.0,126.25,0.002173458474377791
-22.0,126.5,-0.009369375078295845
-22.0,126.75,-0.019368991522961076
-22.0,127.0,-0.024597356679649757
-22.0,127.25,-0.022341176721134354
-22.0,127.5,-0.01994229867566554
-22.0,127.75,-0.025151808692940644
-22.0,128.0,-0.03161044556514493
-22.0,128.25,-0.03272977764829106
-22.0,128.5,-0.03203894074900918
-22.0,128.75,-0.03261924387133192
-22.0,129.0,-0.03753284613734909
-22.0,129.25,-0.044762424556358295
-22.0,129.5,-0.05517660771895732
-22.0,129.75,-0.06392852690880231
-22.0,130.0,-0.07049248142921853
-22.0,130.25,-0.07258659115593348
-22.0,130.5,-0.0712159423020369
-22.0,130.75,-0.07082368790059783
-22.0,131.0,-0.07006145054973396
-22.0,131.25,-0.07165129148800459
-22.0,131.5,-0.07143043355373223
-22.0,131.75,-0.07042416757599096
-22.0,132.0,-0.07218776088390899
-22.0,132.25,-0.07190612670522006
-22.0,132.5,-0.0724296023439993
-22.0,132.75,-0.07508210301415862
-22.0,133.0,-0.06694358445570937
-22.0,133.25,-0.060349875956862455
-22.0,133.5,-0.06230263733970268
-22.0,133.75,-0.07011839667878424
-22.0,134.0,-0.07357333679240019
-22.0,134.25,-0.07375101153406181
-22.0,134.5,-0.07105309263299985
-22.0,134.75,-0.06932207767164246
-22.0,135.0,-0.06991201979329899
-22.0,135.25,-0.07188646007970896
-22.0,135.5,-0.07445671415521897
-22.0,135.75,-0.074344668887733
-22.0,136.0,-0.07436824926019957
-22.0,136.25,-0.0771931150761832
-22.0,136.5,-0.07915742462999853
-22.0,136.75,-0.0741082731734163
-22.0,137.0,-0.07015906896392282
-22.0,137.25,-0.07281789196810375
-22.0,137.5,-0.07312085571022527
-22.0,137.75,-0.07564345100184991
-22.0,138.0,-0.0772414175571785
-22.0,138.25,-0.07692053257931201
-22.0,138.5,-0.07979120832224865
-22.0,138.75,-0.07856968600258586
-22.0,139.0,-0.07679273294772776
-22.0,139.25,-0.0800837466559772
-22.0,139.5,-0.07773269425323677
-22.0,139.75,-0.06961620989760767
-22.0,140.0,-0.06349035321424405
-22.0,140.25,-0.06275610472519128
-22.0,140.5,-0.06145767894285243
-22.0,140.75,-0.05876610236619378
-22.0,141.0,-0.05962749460900557
-22.0,141.25,-0.058734242953470954
-22.0,141.5,-0.05620073180540376
-22.0,141.75,-0.04779557820431711
-22.0,142.0,-0.042901063629445464
-22.0,142.25,-0.043857744771854154
-22.0,142.5,-0.041929187645049146
-22.0,142.75,-0.03492081123016154
-22.0,143.0,-0.02737281132555966
-22.0,143.25,-0.019935205273906745
-22.0,143.5,-0.013184322017089774
-22.0,143.75,-0.005883527465907502
-22.0,144.0,0.003117411896874685
-22.0,144.25,0.020234552686590523
-22.0,144.5,0.04433917540369467
-22.0,144.75,0.05794405948725485
-22.0,145.0,0.06656581354133474
-22.0,145.25,0.07168420103123589
-22.0,145.5,0.07385004357257414
-22.0,145.75,0.07187411917728327
-22.0,146.0,0.06710100559340347
-22.0,146.25,0.06015354417114785
-22.0,146.5,0.04813857099396132
-22.0,146.75,0.039811387143674354
-22.0,147.0,0.03638012655567201
-22.0,147.25,0.03250202690029428
-22.0,147.5,0.028691932873889093
-22.0,147.75,0.02777495428010644
-22.0,148.0,0.027857544827635312
-22.0,148.25,0.027744621945090503
-22.0,148.5,0.02468659198355107
-22.0,148.75,0.028310568211600183
-22.0,149.0,0.026645342746217337
-22.0,149.25,0.005720061224218668
-22.0,149.5,-0.0037465242892115685
-22.0,149.75,-0.006282249694534888
-22.25,113.75,0.07550205761688716
-22.25,114.0,0.07303991456116948
-22.25,114.25,0.06737234772493442
-22.25,114.5,0.07008362348368835
-22.25,114.75,0.07821953415515877
-22.25,115.0,0.08320390041252332
-22.25,115.25,0.08720321445060628
-22.25,115.5,0.08789281437084788
-22.25,115.75,0.08532211925332722
-22.25,116.0,0.08439333561608302
-22.25,116.25,0.08243925508688249
-22.25,116.5,0.07141829496360429
-22.25,116.75,0.061219949854560016
-22.25,117.0,0.05433069752263171
-22.25,117.25,0.04277918898012666
-22.25,117.5,0.04223625010123388
-22.25,117.75,0.04717981885852558
-22.25,118.0,0.05013724302518226
-22.25,118.25,0.04774477028598388
-22.25,118.5,0.049261786895138875
-22.25,118.75,0.0512613144292984
-22.25,119.0,0.04838162946426088
-22.25,119.25,0.04862332475770797
-22.25,119.5,0.04715484114664529
-22.25,119.75,0.04293285844891909
-22.25,120.0,0.0306489791715562
-22.25,120.25,0.026926366127805697
-22.25,120.5,0.02814026268509527
-22.25,120.75,0.034834182206932816
-22.25,121.0,0.042433597195139595
-22.25,121.25,0.051587620440737475
-22.25,121.5,0.056268202521771726
-22.25,121.75,0.060939350143252385
-22.25,122.0,0.06261376423450808
-22.25,122.25,0.06295603789400221
-22.25,122.5,0.06509738997999756
-22.25,122.75,0.06317565612317551
-22.25,123.0,0.059400777433378
-22.25,123.25,0.0542736911658375
-22.25,123.5,0.05104848105194313
-22.25,123.75,0.048431850071730356
-22.25,124.0,0.042518462892621754
-22.25,124.25,0.03678296436666555
-22.25,124.5,0.031120731307947565
-22.25,124.75,0.0277492691929053
-22.25,125.0,0.025757855475170628
-22.25,125.25,0.02617290005575688
-22.25,125.5,0.022323735188027577
-22.25,125.75,0.01795871894518357
-22.25,126.0,0.014105319526944576
-22.25,126.25,0.007464611054664212
-22.25,126.5,-0.0015351286512755213
-22.25,126.75,-0.01087919726989986
-22.25,127.0,-0.014733629347756506
-22.25,127.25,-0.01661564809314552
-22.25,127.5,-0.016167167663419
-22.25,127.75,-0.01821470768558183
-22.25,128.0,-0.023687530704773963
-22.25,128.25,-0.027133680110619892
-22.25,128.5,-0.029176523136196748
-22.25,128.75,-0.03172183112418722
-22.25,129.0,-0.032494203478009215
-22.25,129.25,-0.04026046017894433
-22.25,129.5,-0.05106025202244165
-22.25,129.75,-0.06229864484311769
-22.25,130.0,-0.0698074352805547
-22.25,130.25,-0.07671358615251457
-22.25,130.5,-0.07687391654846058
-22.25,130.75,-0.077361495440848
-22.25,131.0,-0.0785858430278798
-22.25,131.25,-0.0801531872667727
-22.25,131.5,-0.07670770476439169
-22.25,131.75,-0.07438991223240182
-22.25,132.0,-0.07042143692129425
-22.25,132.25,-0.07027174487621302
-22.25,132.5,-0.07016948825191884
-22.25,132.75,-0.07336898284653823
-22.25,133.0,-0.06537848950940228
-22.25,133.25,-0.05380438322037143
-22.25,133.5,-0.05597404036282872
-22.25,133.75,-0.06190486203912379
-22.25,134.0,-0.06920891533040309
-22.25,134.25,-0.07048466007081082
-22.25,134.5,-0.06769869746640325
-22.25,134.75,-0.06840209719708322
-22.25,135.0,-0.06918518545682587
-22.25,135.25,-0.07095963584170455
-22.25,135.5,-0.07173229696539542
-22.25,135.75,-0.07393885752008784
-22.25,136.0,-0.07082745127859415
-22.25,136.25,-0.0675415827781849
-22.25,136.5,-0.07339275169097596
-22.25,136.75,-0.0767105863817657
-22.25,137.0,-0.07625836655719294
-22.25,137.25,-0.07353377944922873
-22.25,137.5,-0.07228566465602766
-22.25,137.75,-0.07604232644662261
-22.25,138.0,-0.07876976645729017
-22.25,138.25,-0.0789176567152719
-22.25,138.5,-0.07493998061954266
-22.25,138.75,-0.07546776226677356
-22.25,139.0,-0.07312740944464513
-22.25,139.25,-0.07619350081742075
-22.25,139.5,-0.07628145796479657
-22.25,139.75,-0.07114754470530897
-22.25,140.0,-0.06650595463427073
-22.25,140.25,-0.06466373422050051
-22.25,140.5,-0.06643998196703338
-22.25,140.75,-0.062073519892458406
-22.25,141.0,-0.05826757083469558
-22.25,141.25,-0.055658908247105066
-22.25,141.5,-0.04684775346845743
-22.25,141.75,-0.039413200166919043
-22.25,142.0,-0.03902382535826681
-22.25,142.25,-0.04291520066049305
-22.25,142.5,-0.04859117313476634
-22.25,142.75,-0.046646686166613584
-22.25,143.0,-0.03781693275751812
-22.25,143.25,-0.02565508234270272
-22.25,143.5,-0.01680366572580256
-22.25,143.75,-0.006234975682760012
-22.25,144.0,0.0024221604265871324
-22.25,144.25,0.016003315568724204
-22.25,144.5,0.03291605933170234
-22.25,144.75,0.04865853369258167
-22.25,145.0,0.05353349464989844
-22.25,145.25,0.05784835921679457
-22.25,145.5,0.059948110751186806
-22.25,145.75,0.05875983542452256
-22.25,146.0,0.05342386278193555
-22.25,146.25,0.04533525187788265
-22.25,146.5,0.03642280338598149
-22.25,146.75,0.0341960198977696
-22.25,147.0,0.031075484785140446
-22.25,147.25,0.02445357276481532
-22.25,147.5,0.019570872504153243
-22.25,147.75,0.019241277158947752
-22.25,148.0,0.022997712054902444
-22.25,148.25,0.025139736003863315
-22.25,148.5,0.02437556766284009
-22.25,148.75,0.029376659526800117
-22.25,149.0,0.027765062682807356
-22.25,149.25,0.013829399086534976
-22.25,149.5,-0.001110622107184359
-22.25,149.75,-0.002568916866411677
-22.25,150.0,-0.004702797305903264
-22.25,150.25,-0.00903558937633144
-22.25,150.5,-0.011091318900331057
-22.5,113.5,0.07298179865770396
-22.5,113.75,0.07355958236204017
-22.5,114.0,0.0707651431860757
-22.5,114.25,0.06626484669811492
-22.5,114.5,0.0681936884254572
-22.5,114.75,0.076642092351713
-22.5,115.0,0.081901215259651
-22.5,115.25,0.08688834717807671
-22.5,115.5,0.08813279189191581
-22.5,115.75,0.0848551801782811
-22.5,116.0,0.08548727019667803
-22.5,116.25,0.08307244442458753
-22.5,116.5,0.07537749201763377
-22.5,116.75,0.059734412217290984
-22.5,117.0,0.05049255779040756
-22.5,117.25,0.0431870362219689
-22.5,117.5,0.043515576426649376
-22.5,117.75,0.049566576861599015
-22.5,118.0,0.04521787801204482
-22.5,118.25,0.04336940610692615
-22.5,118.5,0.046030302294197356
-22.5,118.75,0.05200375682463692
-22.5,119.0,0.05360935285266134
-22.5,119.25,0.05061776501592942
-22.5,119.5,0.047824189635658904
-22.5,119.75,0.040898643645812714
-22.5,120.0,0.029121132422560116
-22.5,120.25,0.025314924207382968
-22.5,120.5,0.028363720953209503
-22.5,120.75,0.03309469002276837
-22.5,121.0,0.042237576177077636
-22.5,121.25,0.05031509166916034
-22.5,121.5,0.05247154188359023
-22.5,121.75,0.056244982245178626
-22.5,122.0,0.05869487679973688
-22.5,122.25,0.06300849116717776
-22.5,122.5,0.06265070068738646
-22.5,122.75,0.06401851483221566
-22.5,123.0,0.06088697201838451
-22.5,123.25,0.05584993032472474
-22.5,123.5,0.05210699619547952
-22.5,123.75,0.04900411781633184
-22.5,124.0,0.04385668246319429
-22.5,124.25,0.03756616846103931
-22.5,124.5,0.03416796524844748
-22.5,124.75,0.03345602104174239
-22.5,125.0,0.03111785524968235
-22.5,125.25,0.024514929815528115
-22.5,125.5,0.018870637335238003
-22.5,125.75,0.012447618497424715
-22.5,126.0,0.00570144475890889
-22.5,126.25,0.002637483573995442
-22.5,126.5,-0.005106307936477519
-22.5,126.75,-0.012923765427798831
-22.5,127.0,-0.014810260621916746
-22.5,127.25,-0.015274875633795523
-22.5,127.5,-0.015318627553573433
-22.5,127.75,-0.01634555100352459
-22.5,128.0,-0.018439089724173147
-22.5,128.25,-0.021322122737321824
-22.5,128.5,-0.02547871808998198
-22.5,128.75,-0.02662310131473489
-22.5,129.0,-0.03104107807656484
-22.5,129.25,-0.03772547689843036
-22.5,129.5,-0.048084447211918555
-22.5,129.75,-0.05678363972387853
-22.5,130.0,-0.06653427410139037
-22.5,130.25,-0.0733707485698341
-22.5,130.5,-0.08077615025408921
-22.5,130.75,-0.08084601944622895
-22.5,131.0,-0.08311243554843324
-22.5,131.25,-0.08629186925079141
-22.5,131.5,-0.08441960939339228
-22.5,131.75,-0.08057631893704335
-22.5,132.0,-0.07880331958488872
-22.5,132.25,-0.07544919639227114
-22.5,132.5,-0.07583625513638946
-22.5,132.75,-0.07608246929233982
-22.5,133.0,-0.06957858823284152
-22.5,133.25,-0.06046088840382817
-22.5,133.5,-0.0539160017190235
-22.5,133.75,-0.06213100375496738
-22.5,134.0,-0.06503447185858108
-22.5,134.25,-0.06853975613734552
-22.5,134.5,-0.06894979069696829
-22.5,134.75,-0.0732839742054542
-22.5,135.0,-0.07456512472680991
-22.5,135.25,-0.0707718076760925
-22.5,135.5,-0.07238061756915634
-22.5,135.75,-0.06677303050708447
-22.5,136.0,-0.061770131205031206
-22.5,136.25,-0.05851358874878358
-22.5,136.5,-0.06716738693593513
-22.5,136.75,-0.0742618227014429
-22.5,137.0,-0.07754343405055503
-22.5,137.25,-0.07813412515180451
-22.5,137.5,-0.07537283643947117
-22.5,137.75,-0.07540062677913478
-22.5,138.0,-0.07876382633999345
-22.5,138.25,-0.07776919367301854
-22.5,138.5,-0.07671364067964966
-22.5,138.75,-0.0688213318043078
-22.5,139.0,-0.06873001669799643
-22.5,139.25,-0.07183674475000727
-22.5,139.5,-0.07186068375373171
-22.5,139.75,-0.06893783193525105
-22.5,140.0,-0.06400731430621817
-22.5,140.25,-0.06386117380156758
-22.5,140.5,-0.06749648579085867
-22.5,140.75,-0.0679494365051921
-22.5,141.0,-0.06448565046053513
-22.5,141.25,-0.055244780865143096
-22.5,141.5,-0.04742440013214946
-22.5,141.75,-0.04070763156826918
-22.5,142.0,-0.04262037159642205
-22.5,142.25,-0.050096489712034654
-22.5,142.5,-0.05818391796644955
-22.5,142.75,-0.058482691834104206
-22.5,143.0,-0.05104830022014323
-22.5,143.25,-0.03917722077097832
-22.5,143.5,-0.021189603402689543
-22.5,143.75,-0.008241596318493109
-22.5,144.0,0.001471457407820881
-22.5,144.25,0.008474062376522592
-22.5,144.5,0.02456921039958529
-22.5,144.75,0.036074203688518276
-22.5,145.0,0.04348767316426217
-22.5,145.25,0.04330580778907807
-22.5,145.5,0.04470353957176918
-22.5,145.75,0.03988268745264837
-22.5,146.0,0.03433760298316234
-22.5,146.25,0.030111482987801235
-22.5,146.5,0.035756420541465994
-22.5,146.75,0.03634736393800094
-22.5,147.0,0.02808525812634755
-22.5,147.25,0.019608328951567056
-22.5,147.5,0.02023222999913352
-22.5,147.75,0.02627107614451753
-22.5,148.0,0.031744833115676774
-22.5,148.25,0.029648980898560866
-22.5,148.5,0.028313973287142635
-22.5,148.75,0.028420747120288158
-22.5,149.0,0.023118476429954172
-22.5,149.25,0.012397755900054194
-22.5,149.5,0.012655970810114273
-22.5,149.75,0.003427648010464119
-22.5,150.0,0.0047406897813613924
-22.5,150.25,-0.00039502015182127554
-22.5,150.5,-0.003213661138544835
-22.5,150.75,-0.008976876037749684
-22.75,113.5,0.07218929674154857
-22.75,113.75,0.07220224663947843
-22.75,114.0,0.06962039627112626
-22.75,114.25,0.06632358562644748
-22.75,114.5,0.06752188181271776
-22.75,114.75,0.07193383564396451
-22.75,115.0,0.07875728167359955
-22.75,115.25,0.08487042587560913
-22.75,115.5,0.0877456747948946
-22.75,115.75,0.08669842151880619
-22.75,116.0,0.08496455472916187
-22.75,116.25,0.08293181010521948
-22.75,116.5,0.07449078575646993
-22.75,116.75,0.0633190575620531
