Latitude,Longitude,normalized_km,normalized_corr,normalized_wind_capacity_factor,min_distance_to_line_km
-21.0,144.5,0.9814710042432815,0.8710913294454996,0.490909697094472,13.1
-21.0,144.75,0.9782178217821782,0.8433246284336057,0.43967147628837233,15.4
-21.0,145.0,0.9685997171145686,0.8255142327177893,0.39013008223991286,22.2
-21.0,145.25,0.9584158415841584,0.8241576405413835,0.3597548202668975,29.4
-21.0,145.5,0.9397454031117397,0.8406998679081951,0.3374742987076095,42.6
-21.0,145.75,0.9124469589816124,0.8583199568401175,0.29157041255173954,61.9
-21.0,146.0,0.9026874115983027,0.870618654296814,0.26941152807014823,68.8
-21.0,146.25,0.9213578500707214,0.8829761788429504,0.27313321649232697,55.6
-21.0,146.5,0.9253182461103253,0.8883963337560685,0.2736710338562679,52.8
-21.0,146.75,0.9261669024045261,0.8913586106889365,0.27293457107260893,52.2
-21.0,147.0,0.9596888260254597,0.8855097147181764,0.2809895985196682,28.5
-21.0,147.25,0.9811881188118812,0.8805031665430264,0.3307196936289032,13.3
-21.0,147.5,0.9625176803394625,0.8962280862855985,0.2899328812504192,26.5
-21.0,147.75,0.9882602545968883,0.9206049749294197,0.2073947987315098,8.3
-21.0,148.0,0.9868458274398868,0.9593442565157047,0.17306511487905576,9.3
-21.0,148.25,0.9834512022630835,0.9943350019013506,0.14357488473464539,11.7
-21.0,148.5,0.9707213578500707,0.9933631390132885,0.07518401472118415,20.7
-21.0,148.75,0.9997171145685997,0.9887683548427927,0.076219872013296,0.2
-21.0,149.0,0.9943422913719944,0.9876838944493692,0.28032263342767855,4.0
-21.25,116.0,0.9042432814710042,0.9067899423188177,0.46279460900732433,67.7
-21.25,116.25,0.9254596888260255,0.9107888523691207,0.4526244470360235,52.7
-21.25,116.5,0.9462517680339463,0.9094180972293568,0.47427868350651603,38.0
-21.25,116.75,0.9782178217821782,0.9073855965118648,0.5112866878386849,15.4
-21.25,117.0,0.9971711456859972,0.9096872645813556,0.5028976137409907,2.0
-21.25,117.25,0.9644978783592645,0.9140056054019732,0.45009169778802416,25.1
-21.25,117.5,0.9483734087694484,0.9137898382830486,0.43207965933727227,36.5
-21.25,117.75,0.9397454031117397,0.9185729831905429,0.4234316128579123,42.6
-21.25,118.0,0.9244695898161245,0.921660149502834,0.4067691383483102,53.4
-21.25,118.25,0.9165487977369166,0.9193678989454812,0.4092949571678731,59.0
-21.25,118.5,0.9045261669024045,0.9080308218747752,0.409553526617653,67.5
-21.25,118.75,0.8882602545968883,0.9076583755475939,0.4205542440265936,79.0
-21.25,119.0,0.8639321074964639,0.9101114478527739,0.4466086095113631,96.2
-21.25,119.25,0.8564356435643564,0.9122186908106132,0.4469779207606467,101.5
-21.25,119.5,0.8564356435643564,0.9065495054882657,0.43833296879817,101.5
-21.25,119.75,0.8676096181046676,0.9139300350927012,0.4548028579836171,93.6
-21.25,120.0,0.8769448373408769,0.923655157663658,0.49893566509392456,87.0
-21.25,120.25,0.8759547383309759,0.9331429839830311,0.5199954964464293,87.7
-21.25,120.5,0.8646393210749647,0.9376028913577825,0.508124188287672,95.7
-21.25,120.75,0.8452616690240453,0.935443299253164,0.49371547298831503,109.4
-21.25,121.0,0.8205091937765205,0.932293186773024,0.4943801171926423,126.9
-21.25,121.25,0.7922206506364922,0.9336270680244312,0.5143820911720682,146.9
-21.25,121.5,0.7616690240452617,0.931293724979867,0.5221438325580638,168.5
-21.25,121.75,0.7295615275813296,0.9179440661981477,0.4952089641990861,191.2
-21.25,122.0,0.6964639321074965,0.9037048307560803,0.4951331646527223,214.6
-21.25,122.25,0.6626591230551626,0.8989428064114025,0.5085459129166653,238.5
-21.25,122.5,0.6284299858557285,0.8988377212534303,0.5189399438437376,262.7
-21.25,122.75,0.5936350777934936,0.9032208318210996,0.5135471840700614,287.3
-21.25,123.0,0.5586987270155587,0.9079303744493836,0.49851419834133825,312.0
-21.25,123.25,0.5233380480905233,0.9123223243679807,0.4991751678068666,337.0
-21.25,123.5,0.48797736916548795,0.917308702313191,0.49491298655302507,362.0
-21.25,123.75,0.4523338048090524,0.9281653533571266,0.48488119139132085,387.2
-21.25,124.0,0.4166902404526167,0.9416258284305513,0.4756560819823395,412.4
-21.25,124.25,0.3809052333804809,0.9551958517253812,0.47134160016971616,437.7
-21.25,124.5,0.344978783592645,0.9578762753381548,0.47974941865873955,463.1
-21.25,124.75,0.309052333804809,0.9604259774688889,0.5042468392193564,488.5
-21.25,125.0,0.272984441301273,0.9635137505293876,0.4998031452095826,514.0
-21.25,125.25,0.23691654879773694,0.9724521556957525,0.4949870937854683,539.5
-21.25,125.5,0.2008486562942009,0.9904598047860673,0.5141790618534323,565.0
-21.25,125.75,0.18727015558698723,0.9929012543816282,0.5455512417811121,574.6
-21.25,126.0,0.2046676096181047,0.9814891890394017,0.5735063820268577,562.3
-21.25,126.25,0.2206506364922206,0.9706489553611916,0.5654221984285392,551.0
-21.25,126.5,0.23521923620933516,0.9589418019227647,0.5364571980559562,540.7
-21.25,126.75,0.2482319660537482,0.9487402483414971,0.5659015261999318,531.5
-21.25,127.0,0.25954738330975957,0.9465611396075075,0.5324341810522725,523.5
-21.25,127.25,0.2693069306930693,0.936255301141461,0.47475266034246477,516.6
-21.25,127.5,0.2770862800565771,0.9219279792885342,0.4599360973882628,511.1
-21.25,127.75,0.2831683168316832,0.9075781188518378,0.5175379826401535,506.8
-21.25,128.0,0.28741159830268737,0.9090352848821173,0.5492329432429404,503.8
-21.25,128.25,0.28967468175388966,0.9268395680352699,0.4706105689078784,502.2
-21.25,128.5,0.29009900990099013,0.9311369474258654,0.41152389577395077,501.9
-21.25,128.75,0.2885431400282885,0.9254142257354447,0.42362053956054396,503.0
-21.25,129.0,0.2851485148514852,0.9208708079619646,0.47766315017479943,505.4
-21.25,129.25,0.27977369165487975,0.9177669366265764,0.5417217449035587,509.2
-21.25,129.5,0.3113154172560113,0.9128445403835717,0.5593444544489387,486.9
-21.25,129.75,0.3478076379066478,0.9093326217422332,0.5487996141756349,461.1
-21.25,130.0,0.38415841584158417,0.9063252702255786,0.5454731696989122,435.4
-21.25,130.25,0.4205091937765205,0.9053503142487029,0.540896991685075,409.7
-21.25,130.5,0.45685997171145687,0.9011434464539018,0.5491772741735931,384.0
-21.25,130.75,0.4932107496463932,0.886343710154025,0.5679929360947353,358.3
-21.25,131.0,0.5295615275813295,0.8702798236129848,0.5867686432900779,332.6
-21.25,131.25,0.5659123055162659,0.8466830726888479,0.5966090135714582,306.9
-21.25,131.5,0.6021216407355021,0.8237099371622444,0.6023628647839468,281.3
-21.25,131.75,0.6383309759547384,0.8131137366456302,0.612326177642334,255.7
-21.25,132.0,0.6745403111739745,0.813522029722,0.6151669441411433,230.1
-21.25,132.25,0.7106082036775105,0.8183979354494805,0.6016424709238951,204.6
-21.25,132.5,0.7466760961810467,0.8218542489781603,0.5666536872098631,179.1
-21.25,132.75,0.7824611032531824,0.8267607768695772,0.5397088261401165,153.8
-21.25,133.0,0.8179632248939179,0.8352258165522566,0.4855660627763171,128.7
-21.25,133.25,0.853041018387553,0.8374477090086905,0.4310688805257349,103.9
-21.25,133.5,0.8871287128712871,0.8288616664979694,0.4434985233400599,79.8
-21.25,133.75,0.9192362093352192,0.8134644083671179,0.49479750627454394,57.1
-21.25,134.0,0.9455445544554455,0.8053101896969089,0.5490634217399307,38.5
-21.25,134.25,0.9543140028288544,0.8082989872300859,0.5897461971054914,32.3
-21.25,134.5,0.9377652050919377,0.817877344268193,0.6353134739639323,44.0
-21.25,134.75,0.9087694483734088,0.8227761129158181,0.658049082912361,64.5
-21.25,135.0,0.8758132956152758,0.8257609790799523,0.6269816161940271,87.8
-21.25,135.25,0.8413012729844414,0.826855848450333,0.5796847945088158,112.2
-21.25,135.5,0.805940594059406,0.8225269508166657,0.5540475924640919,137.2
-21.25,135.75,0.7707213578500707,0.8151255452177575,0.5788273071039266,162.1
-21.25,136.0,0.7353606789250353,0.8096683494222876,0.6346322612004596,187.1
-21.25,136.25,0.6998585572842999,0.8075572158259052,0.6582480023257615,212.2
-21.25,136.5,0.6640735502121641,0.811593378219884,0.6501994540234265,237.5
-21.25,136.75,0.6281471004243282,0.8213437121825183,0.6131767829706131,262.9
-21.25,137.0,0.6304101838755304,0.8337340579837618,0.5911758800228212,261.3
-21.25,137.25,0.6660537482319661,0.8390524871750697,0.5776131766282447,236.1
-21.25,137.5,0.7012729844413013,0.8421285414103602,0.5523199494758227,211.2
-21.25,137.75,0.7364922206506365,0.8392045339920826,0.5436213592207034,186.3
-21.25,138.0,0.7712871287128713,0.8335919950200731,0.5363873780187781,161.7
-21.25,138.25,0.8055162659123055,0.8350562553371977,0.5315257630570134,137.5
-21.25,138.5,0.8387553041018387,0.8360859762041601,0.5503945797525354,114.0
-21.25,138.75,0.8701555869872701,0.8404449279256264,0.5891676675038054,91.8
-21.25,139.0,0.898019801980198,0.8434509540263998,0.6182643137821294,72.1
-21.25,139.25,0.918953323903819,0.8485993453339948,0.6412428906577183,57.3
-21.25,139.5,0.9264497878359265,0.8525866009878031,0.6180178322889247,52.0
-21.25,139.75,0.923055162659123,0.8568972507724014,0.5725793969302991,54.4
-21.25,140.0,0.9287128712871288,0.8618297671980619,0.5446800063402782,50.4
-21.25,140.25,0.9243281471004243,0.8590240781884084,0.5458893177506056,53.5
-21.25,140.5,0.915983026874116,0.85147913126292,0.5866291643884763,59.4
-21.25,140.75,0.9077793493635078,0.8414708796118832,0.5825338775217488,65.2
-21.25,141.0,0.8881188118811881,0.8457286048585735,0.506893811598353,79.1
-21.25,141.25,0.8818953323903819,0.8577493503309948,0.4914714002606053,83.5
-21.25,141.5,0.9002828854314002,0.8667245270646142,0.5012175811843522,70.5
-21.25,141.75,0.9072135785007072,0.868184518036255,0.5166346577039315,65.6
-21.25,142.0,0.9060820367751061,0.870762390933213,0.5140281396862728,66.4
-21.25,142.25,0.9073550212164073,0.8794705957007679,0.5104783742411435,65.5
-21.25,142.5,0.9145685997171146,0.8951109406795343,0.507885169092993,60.4
-21.25,142.75,0.9178217821782179,0.9135962109272538,0.5278406769673442,58.1
-21.25,143.0,0.92008486562942,0.9277675521781675,0.547543804425682,56.5
-21.25,143.25,0.9381895332390382,0.9407035125814185,0.5478315139094455,43.7
-21.25,143.5,0.9661951909476661,0.955552114719521,0.5358397935859246,23.9
-21.25,143.75,0.9922206506364922,0.9804390194808197,0.5131314389502539,5.5
-21.25,144.0,0.9828854314002828,0.9798855889478744,0.4898594954272243,12.1
-21.25,144.25,0.955021216407355,0.9202208811119209,0.5185452317683709,31.8
-21.25,144.5,0.9425742574257425,0.8813307780169188,0.5256233589168541,40.6
-21.25,144.75,0.9401697312588402,0.8582564118590136,0.4638091592613131,42.3
-21.25,145.0,0.9306930693069306,0.8410472653731007,0.3971294926151788,49.0
-21.25,145.25,0.920933521923621,0.8346432217694352,0.3906897868638925,55.9
-21.25,145.5,0.9080622347949081,0.8421267201280447,0.3866726526657421,65.0
-21.25,145.75,0.885997171145686,0.8621415166725741,0.3350636539382944,80.6
-21.25,146.0,0.8701555869872701,0.8903954910969067,0.30270562862417283,91.8
-21.25,146.25,0.8834512022630835,0.900485698041524,0.29443139011394237,82.4
-21.25,146.5,0.8915134370579915,0.8945017417398707,0.2930301541877528,76.7
-21.25,146.75,0.9271570014144271,0.8896351170599786,0.2909820191774883,51.5
-21.25,147.0,0.9615275813295615,0.8953368367170924,0.2926103636318115,27.2
-21.25,147.25,0.984016973125884,0.8848463902326525,0.34380000696975455,11.3
-21.25,147.5,0.9997171145685997,0.8799377804036614,0.34924000647772635,0.2
-21.25,147.75,0.9994342291371995,0.9058735058883434,0.28883479515785854,0.4
-21.25,148.0,0.9905233380480906,0.9536143657765763,0.24190751036378685,6.7
-21.25,148.25,0.9923620933521924,0.9786173871224568,0.188155284701017,5.4
-21.25,148.5,0.9957567185289957,0.9844506402245236,0.09201482772577918,3.0
-21.25,148.75,0.9858557284299858,0.9964948142262988,0.026042619214433616,10.0
-21.25,149.0,0.9984441301272985,0.9985400325684327,0.1161467310437495,1.1
-21.5,115.5,0.857001414427157,0.8621636774421529,0.5337541859102771,101.1
-21.5,115.75,0.8923620933521924,0.8675702474699984,0.4711867776219018,76.1
-21.5,116.0,0.9267326732673268,0.8858513876957604,0.4368154467297276,51.8
-21.5,116.25,0.9578500707213579,0.9009427904434264,0.4325049942359626,29.8
-21.5,116.5,0.9718528995756719,0.9044408605739224,0.46064472563724806,19.9
-21.5,116.75,0.9930693069306931,0.9030698789772145,0.5045779364085871,4.9
-21.5,117.0,0.9837340876944838,0.9128613793295907,0.5282236556661952,11.5
-21.5,117.25,0.996039603960396,0.9187840470747455,0.5239372017955508,2.8
-21.5,117.5,0.9779349363507779,0.9167663967641072,0.516618137496612,15.6
-21.5,117.75,0.9575671852899575,0.909619458368432,0.4894096783871504,30.0
-21.5,118.0,0.9247524752475248,0.9039349413092634,0.4484225443923033,53.2
-21.5,118.25,0.8898161244695898,0.902179499752262,0.4251889116329791,77.9
-21.5,118.5,0.8673267326732673,0.8938998186778928,0.4046526983247585,93.8
-21.5,118.75,0.8543140028288543,0.9000719796649879,0.42260737539224247,103.0
-21.5,119.0,0.8349363507779349,0.9109215669143139,0.44798966660871,116.7
-21.5,119.25,0.8172560113154173,0.9154346561563933,0.44304704622061636,129.2
-21.5,119.5,0.831966053748232,0.9130296975494954,0.4342638080349201,118.8
-21.5,119.75,0.8424328147100424,0.9143761878374638,0.4678107886404965,111.4
-21.5,120.0,0.8448373408769448,0.9214321076273995,0.513853331716921,109.7
-21.5,120.25,0.8388967468175389,0.9269447931587262,0.5125043157631359,113.9
-21.5,120.5,0.8282885431400283,0.9288033712181994,0.5104684943513026,121.4
-21.5,120.75,0.8125884016973126,0.9264110143620772,0.5049033603168651,132.5
-21.5,121.0,0.7917963224893918,0.9255028419666632,0.5036170405645164,147.2
-21.5,121.25,0.7669024045261669,0.9272147163744399,0.5135530024064929,164.8
-21.5,121.5,0.7393210749646393,0.9245316977214564,0.5299318451030162,184.3
-21.5,121.75,0.7099009900990099,0.9101024242965029,0.5164354804141241,205.1
-21.5,122.0,0.6787835926449788,0.9033567688951807,0.5112367404021165,227.1
-21.5,122.25,0.6468175388967468,0.9007627313052381,0.5109479671781743,249.7
-21.5,122.5,0.614002828854314,0.9002550669798666,0.5082633770783157,272.9
-21.5,122.75,0.5804809052333805,0.905206055426167,0.5037229794159409,296.6
-21.5,123.0,0.5465346534653466,0.9104488630552127,0.5009242951232886,320.6
-21.5,123.25,0.5123055162659123,0.9156192918854275,0.5034081445576227,344.8
-21.5,123.5,0.4776520509193777,0.9190088349972709,0.49575192297389026,369.3
-21.5,123.75,0.44285714285714284,0.9280088702809511,0.47783923140891055,393.9
-21.5,124.0,0.4077793493635078,0.9402157512471514,0.467910071057167,418.7
-21.5,124.25,0.3725601131541725,0.948863551385943,0.4692206311917676,443.6
-21.5,124.5,0.3371994342291371,0.9484069233478226,0.48251195190259455,468.6
-21.5,124.75,0.3016973125884017,0.9501135818179993,0.5197202133820248,493.7
-21.5,125.0,0.26605374823196604,0.9510707352824102,0.5470469894104439,518.9
-21.5,125.25,0.23041018387553036,0.9550887457967034,0.5425130708927933,544.1
-21.5,125.5,0.1947666195190948,0.9677473778911428,0.5277601711765537,569.3
-21.5,125.75,0.1588401697312588,0.9891391281679497,0.5318934303442027,594.7
-21.5,126.0,0.1694483734087694,0.9862234221684019,0.5557597467506694,587.2
-21.5,126.25,0.18472418670438473,0.9645770215521989,0.5680983753106214,576.4
-21.5,126.5,0.1985855728429986,0.9457691149784827,0.5574262246786683,566.6
-21.5,126.75,0.21103253182461112,0.937146617817037,0.5839702491083835,557.8
-21.5,127.0,0.22178217821782176,0.9386263597887083,0.534456850767352,550.2
-21.5,127.25,0.23097595473833088,0.940348649158014,0.4623077867028551,543.7
-21.5,127.5,0.2383309759547383,0.9326843998340051,0.4379953924642151,538.5
-21.5,127.75,0.2441301272984442,0.9142332437037649,0.4815106339317367,534.4
-21.5,128.0,0.24809052333804804,0.9100316946434222,0.4943637742753526,531.6
-21.5,128.25,0.25035360678925034,0.9235382072269331,0.4303220382166968,530.0
-21.5,128.5,0.25063649222065065,0.9276953117154012,0.41007251900388747,529.8
-21.5,128.75,0.2492220650636493,0.9230580985202065,0.4442278300534264,530.8
-21.5,129.0,0.2459688826025459,0.9166135915783995,0.5158108876392491,533.1
-21.5,129.25,0.27213578500707214,0.909400578595732,0.5786183466279312,514.6
-21.5,129.5,0.30834512022630833,0.8978931351996627,0.5841681692507069,489.0
-21.5,129.75,0.34455445544554464,0.8838504115309694,0.5688470872236098,463.4
-21.5,130.0,0.3806223479490807,0.8769524508076708,0.5785366320414832,437.9
-21.5,130.25,0.4166902404526167,0.8776786535544583,0.5826022470041378,412.4
-21.5,130.5,0.45275813295615275,0.8793202668552981,0.5852265907284258,386.9
-21.5,130.75,0.48868458274398874,0.8739382487577293,0.5920356721980973,361.5
-21.5,131.0,0.5246110325318245,0.8646297317394903,0.6025589475568709,336.1
-21.5,131.25,0.5605374823196605,0.8592274710329044,0.6095633865220721,310.7
-21.5,131.5,0.5961810466760962,0.8429546913899593,0.6137601961067554,285.5
-21.5,131.75,0.6316831683168317,0.8262212974918786,0.6186452294697251,260.4
-21.5,132.0,0.667043847241867,0.8220096788011765,0.6237320511211223,235.4
-21.5,132.25,0.7022630834512023,0.8254288021607983,0.6109023775305376,210.5
-21.5,132.5,0.7369165487977369,0.8294584155661615,0.5652995137279393,186.0
-21.5,132.75,0.7711456859971711,0.8372373777966361,0.49793873102198466,161.8
-21.5,133.0,0.8045261669024045,0.8478601420264632,0.43478504072243995,138.2
-21.5,133.25,0.8366336633663366,0.8514542495058474,0.39999171120759,115.5
-21.5,133.5,0.8664780763790665,0.8406835995048906,0.41562411452696096,94.4
-21.5,133.75,0.8920792079207921,0.8281568784744898,0.4520316052937526,76.3
-21.5,134.0,0.9100424328147101,0.8229974736414858,0.4840937819000166,63.6
-21.5,134.25,0.914992927864215,0.8274517246211277,0.5179210096908309,60.1
-21.5,134.5,0.9050919377652051,0.8282656334249918,0.5896887229012954,67.1
-21.5,134.75,0.8841584158415842,0.8354825589439971,0.583375715052192,81.9
-21.5,135.0,0.8567185289957567,0.8504789487881013,0.5142412745366056,101.3
-21.5,135.25,0.826025459688826,0.8528457457278074,0.4681216425317827,123.0
-21.5,135.5,0.7933521923620934,0.8429118369401593,0.4738973165352083,146.1
-21.5,135.75,0.7596888260254597,0.8285793556095538,0.5209469959189221,169.9
-21.5,136.0,0.7253182461103254,0.814789899896367,0.6093966694249879,194.2
-21.5,136.25,0.6903818953323904,0.8106480642997672,0.6582555290933889,218.9
-21.5,136.5,0.6551626591230552,0.814048699553519,0.6564888017121936,243.8
-21.5,136.75,0.6198019801980198,0.8235700865273667,0.6303874221349844,268.8
-21.5,137.0,0.6205091937765205,0.8338685542178235,0.6185191279067332,268.3
-21.5,137.25,0.6551626591230552,0.8361576016965497,0.6258639959636411,243.8
-21.5,137.5,0.6893917963224894,0.8364897944319013,0.604368643594372,219.6
-21.5,137.75,0.7230551626591231,0.836565934328724,0.5745380488273568,195.8
-21.5,138.0,0.7558698727015558,0.8341564611129505,0.5563447554970796,172.6
-21.5,138.25,0.7875530410183875,0.8325756048014514,0.5436734824894554,150.2
-21.5,138.5,0.8173974540311174,0.8305263073052755,0.553967183376954,129.1
-21.5,138.75,0.8444130127298444,0.8333153279849465,0.5846794414620088,110.0
-21.5,139.0,0.8669024045261668,0.8404443083575438,0.6095426919404155,94.1
-21.5,139.25,0.882036775106082,0.8493087438565396,0.6136199919277593,83.4
-21.5,139.5,0.886987270155587,0.8605876161355303,0.5501092556255359,79.9
-21.5,139.75,0.8851485148514852,0.8770908481002522,0.5133941021879939,81.2
-21.5,140.0,0.8893917963224894,0.8824805533810642,0.5137699570511034,78.2
-21.5,140.25,0.8857142857142857,0.8771275777612882,0.5478364457957282,80.8
-21.5,140.5,0.8772277227722772,0.8673591402364408,0.5800920780590207,86.8
-21.5,140.75,0.8707213578500708,0.8614037278267893,0.5117014175701401,91.4
-21.5,141.0,0.856011315417256,0.8643050421879905,0.45347385968592047,101.8
-21.5,141.25,0.848939179632249,0.8642465164207015,0.4913826907766193,106.8
-21.5,141.5,0.8628005657708628,0.8674190499738024,0.5322885937032815,97.0
-21.5,141.75,0.8677510608203678,0.872298405755944,0.5384745974219689,93.5
-21.5,142.0,0.8666195190947666,0.8760394309746463,0.5188028341816247,94.3
-21.5,142.25,0.8680339462517681,0.8820491649091886,0.5134459353457881,93.3
-21.5,142.5,0.8775106082036775,0.8981928871313479,0.5119602610136024,86.6
-21.5,142.75,0.9073550212164073,0.9170738434510889,0.5202407691439764,65.5
-21.5,143.0,0.9363507779349364,0.9317005476156316,0.5382108865613258,45.0
-21.5,143.25,0.9644978783592645,0.9451828109242797,0.5477749906245003,25.1
-21.5,143.5,0.9915134370579916,0.9597651242695526,0.5432103848144243,6.0
-21.5,143.75,0.9803394625176803,0.9812109798166943,0.5238503135636887,13.9
-21.5,144.0,0.9541725601131542,0.9876322902506854,0.47517541647708583,32.4
-21.5,144.25,0.9294200848656294,0.9322107261126191,0.4899927047086823,49.9
-21.5,144.5,0.9036775106082037,0.89035123811108,0.5315286641665914,68.1
-21.5,144.75,0.9021216407355022,0.866527711654861,0.4776830388926844,69.2
-21.5,145.0,0.8926449787835926,0.8502592363108591,0.4059456583945857,75.9
-21.5,145.25,0.883026874115983,0.8406891625026441,0.3954676403452293,82.7
-21.5,145.5,0.871994342291372,0.8423891292918873,0.4215050504562428,90.5
-21.5,145.75,0.8554455445544554,0.8588658019778062,0.3856616804468995,102.2
-21.5,146.0,0.8346534653465346,0.8834946034559658,0.3520007829385591,116.9
-21.5,146.25,0.8455445544554455,0.8917290282763741,0.32911620201329844,109.2
-21.5,146.5,0.8786421499292787,0.8861993286750803,0.3096330753646281,85.8
-21.5,146.75,0.9090523338048091,0.8852256664766361,0.29676620310234275,64.3
-21.5,147.0,0.9332390381895332,0.8970059836472325,0.3009342917022035,47.2
-21.5,147.25,0.9551626591230552,0.903391407699846,0.3211815222619012,31.7
-21.5,147.5,0.9602545968882602,0.8951370856087867,0.3573560055777506,28.1
-21.5,147.75,0.9664780763790665,0.9058630633012643,0.34459007581150536,23.7
-21.5,148.0,0.9977369165487977,0.9243202023316786,0.29738647644740146,1.6
-21.5,148.25,0.9862800565770863,0.9365517880606937,0.22487477368565056,9.7
-21.5,148.5,0.999009900990099,0.9506094957073563,0.14634318796310553,0.7
-21.5,148.75,0.9893917963224894,0.980470749155027,0.09085083809397088,7.5
-21.5,149.0,0.9852899575671853,0.9867043556704486,0.0988357457225291,10.4
-21.5,149.25,0.9946251768033946,0.9945723224051859,0.18749196211327535,3.8
-21.75,115.0,0.786987270155587,0.8510625183818366,0.6518912683084068,150.6
-21.75,115.25,0.8233380480905234,0.8435561215900746,0.57211135125171,124.9
-21.75,115.5,0.8595473833097595,0.8389960939670159,0.5365582211383734,99.3
-21.75,115.75,0.8956152758132956,0.8454006485355188,0.4871703119038672,73.8
-21.75,116.0,0.9316831683168317,0.8639117814371051,0.42367678885180693,48.3
-21.75,116.25,0.9669024045261669,0.8811369106403233,0.39865070553969545,23.4
-21.75,116.5,0.9889674681753889,0.8846198601933277,0.4391416530930464,7.8
-21.75,116.75,0.9811881188118812,0.8905753933930092,0.47183248402759465,13.3
-21.75,117.0,0.954031117397454,0.9088049069947581,0.46345986566811803,32.5
-21.75,117.25,0.9712871287128713,0.9187900986591157,0.4620167087085259,20.3
-21.75,117.5,0.9984441301272985,0.914456733398992,0.4627470630447955,1.1
-21.75,117.75,0.9652050919377652,0.906381693823647,0.4635290732488295,24.6
-21.75,118.0,0.9288543140028289,0.904248667688965,0.4580406574454554,50.3
-21.75,118.25,0.8926449787835926,0.908565764369495,0.477498770082653,75.9
-21.75,118.5,0.8562942008486563,0.8983272938524052,0.4413360684951455,101.6
-21.75,118.75,0.8425742574257425,0.896614587801333,0.4423080530247143,111.3
-21.75,119.0,0.8437057991513437,0.905485319315157,0.4561151587839645,110.5
-21.75,119.25,0.8465346534653465,0.909052538722492,0.4500960655696666,108.5
-21.75,119.5,0.8676096181046676,0.9087817314083004,0.4466886156666151,93.6
-21.75,119.75,0.881046676096181,0.9115528143150745,0.48802204544142663,84.1
-21.75,120.0,0.8842998585572843,0.9212781577668673,0.5219286991655773,81.8
-21.75,120.25,0.8765205091937766,0.9224633735627401,0.5080334963788076,87.3
-21.75,120.5,0.8595473833097595,0.9233667253833663,0.5141289532441095,99.3
-21.75,120.75,0.8362093352192362,0.9260207822007686,0.5092532034317896,115.8
-21.75,121.0,0.8087694483734088,0.9254599738001311,0.5036965793187808,135.2
-21.75,121.25,0.7789250353606789,0.9184913868715684,0.5122427001482992,156.3
-21.75,121.5,0.7473833097595474,0.913404801942552,0.5425752513414158,178.6
-21.75,121.75,0.7147100424328148,0.9009828124526509,0.5379856637544178,201.7
-21.75,122.0,0.6813295615275814,0.896945603284762,0.530225179515906,225.3
-21.75,122.25,0.6473833097595474,0.8935816023758671,0.5220251449417715,249.3
-21.75,122.5,0.613012729844413,0.8936239464151832,0.5059765291016055,273.6
-21.75,122.75,0.5782178217821783,0.8977635377472835,0.4936604163754341,298.2
-21.75,123.0,0.5434229137199433,0.9059698297569717,0.49312522612738896,322.8
-21.75,123.25,0.5083451202263083,0.9100756376901908,0.5068515843367173,347.6
-21.75,123.5,0.47298444130127293,0.9115678054723252,0.4986869755339855,372.6
-21.75,123.75,0.4377652050919377,0.9166975368517896,0.4839639088945734,397.5
-21.75,124.0,0.4022630834512022,0.9277131087388142,0.4854598982830366,422.6
-21.75,124.25,0.3667609618104668,0.9372740782922053,0.5037993753014958,447.7
-21.75,124.5,0.3312588401697313,0.942219951416859,0.5212068063989103,472.8
-21.75,124.75,0.2958981612446959,0.9488498801518709,0.5465285288942987,497.8
-21.75,125.0,0.2603960396039604,0.950670939858997,0.58705127583208,522.9
-21.75,125.25,0.22503536067892504,0.9509536714874709,0.57872091696879,547.9
-21.75,125.5,0.18967468175388968,0.9537201878839785,0.5321382195234868,572.9
-21.75,125.75,0.15431400282885432,0.9705063489920497,0.5078735968892317,597.9
-21.75,126.0,0.13380480905233383,0.9959116994757535,0.5213675601040841,612.4
-21.75,126.25,0.14851485148514854,0.9775359093736377,0.5513125875266773,602.0
-21.75,126.5,0.16166902404526162,0.9498847036673025,0.5416747630456701,592.7
-21.75,126.75,0.17355021216407363,0.9337487442937759,0.5492796188725958,584.3
-21.75,127.0,0.18373408769448374,0.9329790865338171,0.5234325699017276,577.1
-21.75,127.25,0.1925035360678925,0.942948569015749,0.4848195750473386,570.9
-21.75,127.5,0.1995756718528996,0.9464782960535874,0.4621495956444752,565.9
-21.75,127.75,0.2049504950495049,0.9344456490674118,0.47284493903577707,562.1
-21.75,128.0,0.20876944837340883,0.9234758538342697,0.4787769344936323,559.4
-21.75,128.25,0.21089108910891097,0.9287217756150538,0.44587101851842387,557.9
-21.75,128.5,0.21117397454031106,0.9307064035066387,0.4460365268198507,557.7
-21.75,128.75,0.20990099009900987,0.9263161765386538,0.4682050655494266,558.6
-21.75,129.0,0.2357850070721359,0.9165629305894065,0.5116395433497508,540.3
-21.75,129.25,0.2684582743988684,0.9028019961498237,0.5592494431102581,517.2
-21.75,129.5,0.3031117397454032,0.88467967806981,0.5804769908309239,492.7
-21.75,129.75,0.3388967468175389,0.8698397539085575,0.5838820876117621,467.4
-21.75,130.0,0.3746817538896746,0.8607348974670987,0.6017635116624008,442.1
-21.75,130.25,0.4103253182461104,0.8607299299342253,0.614265214815189,416.9
-21.75,130.5,0.4458274398868458,0.8620083012706441,0.6119133658666555,391.8
