Latitude,Longitude,Mean Correlation
-15.25,129.75,0.08048906961868978
-15.25,130.0,0.09819154206193995
-15.25,130.25,0.1019459017242808
-15.25,130.5,0.09458330690867765
-15.25,130.75,0.07339093996585233
-15.25,131.0,0.05247586706052213
-15.25,131.25,0.050060375417319475
-15.25,131.5,0.04918943557313755
-15.25,131.75,0.047147301903349495
-15.25,132.0,0.04910617426597571
-15.25,132.25,0.05826087916125508
-15.25,132.5,0.06449559907668054
-15.25,132.75,0.068424285074439
-15.25,133.0,0.07420501875277741
-15.25,133.25,0.07956753008366615
-15.25,133.5,0.07703695381572025
-15.25,133.75,0.08010463380719861
-15.25,134.0,0.08250741102221688
-15.25,134.25,0.08388097423744047
-15.25,134.5,0.08090106125743518
-15.25,134.75,0.0852624188645929
-15.25,135.0,0.08585683931593147
-15.25,135.25,0.0775810440741805
-15.25,135.5,0.07030102547711083
-15.25,135.75,0.06572552874232192
-15.25,136.0,0.06648783366282336
-15.25,136.25,0.0659367308379575
-15.25,141.25,0.04651629820323958
-15.25,141.5,0.05380740687956949
-15.25,141.75,0.0508617934458236
-15.25,142.0,0.04759793191909994
-15.25,142.25,0.040378002823813756
-15.25,142.5,0.03636961088539679
-15.25,142.75,0.03296137590411186
-15.25,143.0,0.030682773332012664
-15.25,143.25,0.031814293010999056
-15.25,143.5,0.03002737167119129
-15.25,143.75,0.02462596650313285
-15.25,144.0,0.013257261680869855
-15.25,144.25,-0.0005950094654259468
-15.25,144.5,-0.01728661007943812
-15.25,144.75,-0.02294996204486781
-15.25,145.0,-0.02381074765639458
-15.25,145.25,-0.036687508949381525
-15.25,145.5,-0.0438146362186565
-15.5,124.5,0.07899333563224836
-15.5,124.75,0.07924061158226049
-15.5,125.0,0.0779722024181861
-15.5,125.25,0.08411853913609874
-15.5,125.5,0.08821654623784993
-15.5,125.75,0.0978444190832927
-15.5,126.0,0.10432634735413557
-15.5,126.25,0.11655899197604191
-15.5,126.5,0.11772239371975864
-15.5,126.75,0.11493015216033452
-15.5,127.0,0.1217393772993758
-15.5,127.25,0.1300665393286993
-15.5,127.5,0.13434802597028037
-15.5,127.75,0.138026267759893
-15.5,128.0,0.13227660976345273
-15.5,128.25,0.11442013067577378
-15.5,128.5,0.09929181322955802
-15.5,128.75,0.08651347959210802
-15.5,129.0,0.07475933196848322
-15.5,129.25,0.07197282396157605
-15.5,129.5,0.07550302727649398
-15.5,129.75,0.09453058781375356
-15.5,130.0,0.10431060158174985
-15.5,130.25,0.08851659178315666
-15.5,130.5,0.07925865809270295
-15.5,130.75,0.0722503458784907
-15.5,131.0,0.07555649566311633
-15.5,131.25,0.0680265076402755
-15.5,131.5,0.04784135638439179
-15.5,131.75,0.04550969532943784
-15.5,132.0,0.05113374811086613
-15.5,132.25,0.05980077903425639
-15.5,132.5,0.060461296137229434
-15.5,132.75,0.0667985133488968
-15.5,133.0,0.0747571291907616
-15.5,133.25,0.07633417352697147
-15.5,133.5,0.07613186437337764
-15.5,133.75,0.07672982450744015
-15.5,134.0,0.08448654277268662
-15.5,134.25,0.084196180495068
-15.5,134.5,0.08473505725364577
-15.5,134.75,0.09273510872133664
-15.5,135.0,0.0939384187134457
-15.5,135.25,0.08240357668819588
-15.5,135.5,0.06862046355030631
-15.5,135.75,0.0659562034001853
-15.5,136.0,0.0645250012864783
-15.5,136.25,0.06554403257995454
-15.5,136.5,0.06268165511958959
-15.5,141.25,0.05281157487300652
-15.5,141.5,0.054114112880000766
-15.5,141.75,0.05489633492050803
-15.5,142.0,0.059609927883831675
-15.5,142.25,0.05725942351557949
-15.5,142.5,0.05297927934429424
-15.5,142.75,0.04892172011145221
-15.5,143.0,0.04595675589391565
-15.5,143.25,0.042925390827280446
-15.5,143.5,0.042689616950529426
-15.5,143.75,0.04152823102893353
-15.5,144.0,0.03296520925819402
-15.5,144.25,0.011534181791852444
