Latitude,Longitude,normalized_km,normalized_corr
-17.5,131.75,0.6265912305516266,0.8934380945805196
-17.5,132.0,0.6478076379066477,0.9020708996901381
-17.5,132.25,0.6660537482319661,0.9031310694937635
-17.5,132.5,0.6807637906647808,0.9033368201289957
-17.5,132.75,0.6916548797736917,0.902048561995265
-17.5,133.0,0.698019801980198,0.9020984161973135
-17.5,133.25,0.6997171145685996,0.8989218926583237
-17.5,133.5,0.6966053748231966,0.8947305128694327
-17.5,133.75,0.6953323903818953,0.892739059820898
-17.5,134.0,0.6961810466760961,0.8892089534106448
-17.5,134.25,0.6961810466760961,0.8903428725966132
-17.5,134.5,0.6932107496463932,0.8887468506815435
-17.5,134.75,0.6857142857142857,0.8881482523782687
-17.5,135.0,0.6741159830268741,0.885143658247951
-17.5,135.25,0.6588401697312589,0.8870241019878919
-17.5,135.5,0.6403111739745403,0.895880662520181
-17.5,135.75,0.618953323903819,0.9028757093504332
-17.5,136.0,0.5953323903818952,0.9070457692805769
-17.5,136.25,0.5963224893917963,0.909232292803195
-17.5,136.5,0.6287128712871287,0.9129884703892052
-17.5,136.75,0.6601131541725601,0.9159192058425909
-17.5,137.0,0.6902404526166903,0.9184087855999469
-17.5,137.25,0.7185289957567185,0.9195124892219008
-17.5,137.5,0.7444130127298445,0.9187583437655114
-17.5,137.75,0.7671852899575672,0.9180349844169619
-17.5,138.0,0.7857142857142857,0.9165612938485056
-17.5,138.25,0.799009900990099,0.9138054028336178
-17.5,138.5,0.805940594059406,0.9092268692692063
-17.5,138.75,0.8057991513437057,0.908032115482781
-17.5,139.0,0.7992927864214993,0.9063661818814372
-17.5,139.25,0.7874115983026874,0.9101697297785515
-17.5,139.5,0.77001414427157,0.9103787740863126
-17.5,139.75,0.8028288543140029,0.9082450600159987
-17.5,140.0,0.8398868458274399,0.905618175270121
-17.5,140.25,0.8766619519094767,0.9015921085439752
-17.5,140.5,0.9125884016973126,0.8969391406673137
-17.5,140.75,0.9462517680339463,0.8913009230326896
-17.5,141.0,0.9701555869872701,0.886225653240741
-17.5,141.25,0.9598302687411598,0.8822468216380928
-17.5,141.5,0.9294200848656294,0.8649109634527057
-17.5,141.75,0.930975954738331,0.8446300288932184
-17.5,142.0,0.9256011315417256,0.827059370652276
-17.5,142.25,0.9082036775106082,0.8092500396132885
-17.5,142.5,0.8898161244695898,0.7903485572598995
-17.5,142.75,0.8893917963224894,0.7721028968771118
-17.5,143.0,0.8900990099009901,0.7594835463808275
-17.5,143.25,0.8844413012729845,0.7589644501281606
-17.5,143.5,0.8753889674681754,0.7622879234231603
-17.5,143.75,0.8722772277227723,0.7692203548185093
-17.5,144.0,0.9057991513437058,0.7814455071140085
-17.5,144.25,0.9397454031117397,0.7993348136806193
-17.5,144.5,0.9688826025459689,0.8101385723755943
-17.5,144.75,0.979066478076379,0.8190196757134669
-17.5,145.0,0.9736916548797737,0.8252081602195723
-17.5,145.25,0.9844413012729845,0.818097028102875
-17.5,145.5,0.9991513437057992,0.8060310244487201
-17.5,145.75,0.9717114568599717,0.7963541028958332
-17.5,146.0,0.9953323903818954,0.8139664947023645
-17.5,146.25,0.9584158415841584,0.8367339240456263
-17.5,146.5,0.9216407355021217,0.839163631074906
-17.75,122.0,0.4929278642149929,0.7753156565222812
-17.75,122.25,0.4705799151343706,0.7845937654377015
-17.75,122.5,0.44667609618104664,0.7890339568667667
-17.75,122.75,0.4214992927864215,0.7835324749416135
-17.75,123.0,0.3949080622347949,0.7747598869235173
-17.75,123.25,0.3673267326732673,0.7714262389600576
-17.75,123.5,0.33875530410183874,0.772569998404209
-17.75,123.75,0.3097595473833098,0.7766893582084834
-17.75,124.0,0.31697312588401705,0.7809758505685604
-17.75,124.25,0.35346534653465345,0.7891941310187532
-17.75,124.5,0.38995756718528995,0.8008796749798985
-17.75,124.75,0.42616690240452615,0.8138243225615295
-17.75,125.0,0.4622347949080623,0.8196932355848255
-17.75,125.25,0.498019801980198,0.8244325430403843
-17.75,125.5,0.5335219236209334,0.8251348270972432
-17.75,125.75,0.5687411598302687,0.8348832697255556
-17.75,126.0,0.6033946251768034,0.8537055112708757
-17.75,126.25,0.6374823196605375,0.864059906000666
-17.75,126.5,0.6708628005657709,0.8585901960527098
-17.75,126.75,0.7031117397454031,0.8525880238920458
-17.75,127.0,0.733946251768034,0.8534931229732556
-17.75,127.25,0.7628005657708627,0.8525291408484533
-17.75,127.5,0.788967468175389,0.8396164572089693
-17.75,127.75,0.8113154172560113,0.8162431580945555
-17.75,128.0,0.8281471004243282,0.8085815585305796
-17.75,128.25,0.8380480905233381,0.8252036134667216
-17.75,128.5,0.8397454031117397,0.8459287568748981
-17.75,128.75,0.8328147100424328,0.8537609094991392
-17.75,129.0,0.8182461103253182,0.8604704420958371
-17.75,129.25,0.7978783592644979,0.8637558675383459
-17.75,129.5,0.7731258840169731,0.8715678242449154
-17.75,129.75,0.7451202263083452,0.8738856802496786
-17.75,130.0,0.7148514851485148,0.8743859684185291
-17.75,130.25,0.6830268741159831,0.8681541863238538
-17.75,130.5,0.65007072135785,0.8577655431534701
-17.75,130.75,0.6162659123055163,0.8620443953684571
-17.75,131.0,0.582036775106082,0.8739811313166395
-17.75,131.25,0.5492220650636492,0.8832842617743459
-17.75,131.5,0.5727015558698727,0.8873979832307562
-17.75,131.75,0.5946251768033946,0.8951985155541695
-17.75,132.0,0.62008486562942,0.8988723384684086
-17.75,132.25,0.6458274398868458,0.9033713602730856
-17.75,132.5,0.6693069306930692,0.9021519347780516
-17.75,132.75,0.69009900990099,0.9027486671963554
-17.75,133.0,0.7074964639321075,0.9050473119569078
-17.75,133.25,0.7212164073550212,0.8990384448648869
-17.75,133.5,0.7302687411598303,0.8977478175101283
-17.75,133.75,0.7343705799151343,0.8935168787530874
-17.75,134.0,0.7352192362093353,0.8920683595352471
-17.75,134.25,0.7353606789250353,0.8823656922518742
-17.75,134.5,0.7318246110325318,0.8818738065811034
-17.75,134.75,0.7233380480905234,0.881537925147776
-17.75,135.0,0.7103253182461102,0.8851202704064124
-17.75,135.25,0.6932107496463932,0.889182620718414
-17.75,135.5,0.6727015558698727,0.8962879842893998
-17.75,135.75,0.6495049504950494,0.9050869365925758
-17.75,136.0,0.624045261669024,0.9096174452370581
-17.75,136.25,0.6138613861386139,0.9142639791681476
-17.75,136.5,0.6478076379066477,0.9109248005578241
-17.75,136.75,0.6810466760961811,0.9120407610187056
-17.75,137.0,0.7131541725601132,0.9092110895552112
-17.75,137.25,0.7438472418670439,0.9076178637682204
-17.75,137.5,0.7725601131541726,0.9041887951285116
-17.75,137.75,0.7984441301272984,0.9019815569042448
-17.75,138.0,0.8202263083451202,0.9020858952795419
-17.75,138.25,0.8363507779349364,0.9030597166575489
-17.75,138.5,0.8448373408769448,0.9006842785068804
-17.75,138.75,0.8445544554455445,0.900236668550526
-17.75,139.0,0.8370579915134371,0.900482449202573
-17.75,139.25,0.8227722772277228,0.9045359840855296
-17.75,139.5,0.8022630834512022,0.9071320412910959
-17.75,139.75,0.8052333804809053,0.9064402461619807
-17.75,140.0,0.8427157001414427,0.9054660254553476
-17.75,140.25,0.88005657708628,0.9063637719268925
-17.75,140.5,0.9175388967468175,0.9038533803065048
-17.75,140.75,0.9545968882602546,0.899394351195765
-17.75,141.0,0.9902404526166902,0.8922876831555823
-17.75,141.25,0.9794908062234795,0.8869813948409966
-17.75,141.5,0.9657708628005658,0.8712623870446794
-17.75,141.75,0.9700141442715701,0.855021770843847
-17.75,142.0,0.9615275813295615,0.8385636284036726
-17.75,142.25,0.9425742574257425,0.8167208165925275
-17.75,142.5,0.9223479490806223,0.8017331548627288
-17.75,142.75,0.9274398868458275,0.7775928409767545
-17.75,143.0,0.9287128712871288,0.7661559926562584
-17.75,143.25,0.922065063649222,0.7618384428199382
-17.75,143.5,0.9134370579915134,0.7684696874384546
-17.75,143.75,0.9031117397454032,0.779677548018361
-17.75,144.0,0.8865629420084866,0.786935976829308
-17.75,144.25,0.9147100424328147,0.7975639666721901
-17.75,144.5,0.9332390381895332,0.8137421257859907
-17.75,144.75,0.9422913719943423,0.8258373796247567
-17.75,145.0,0.9782178217821782,0.8248856789358293
-17.75,145.25,0.9896746817538897,0.8155053386984995
-17.75,145.5,0.9923620933521924,0.7960032973801493
-17.75,145.75,0.9876944837340877,0.7899563372511391
-17.75,146.0,0.9991513437057992,0.8054166036474902
-17.75,146.25,0.9654879773691655,0.8325927266366582
-17.75,146.5,0.9285714285714286,0.8402785145060252
-18.0,122.25,0.500848656294201,0.7708326028298931
-18.0,122.5,0.4756718528995757,0.773126589752825
-18.0,122.75,0.4490806223479491,0.7756896522337426
-18.0,123.0,0.42135785007072135,0.7732990531869943
-18.0,123.25,0.3926449787835927,0.7730224647054312
-18.0,123.5,0.3635077793493635,0.7745131806783319
-18.0,123.75,0.3338048090523338,0.7821287056261403
-18.0,124.0,0.30735502121640734,0.7890795134380135
-18.0,124.25,0.3432814710042432,0.7927595368007838
-18.0,124.5,0.37906647807637905,0.8019650226755131
-18.0,124.75,0.4144271570014144,0.8121602005551032
-18.0,125.0,0.4496463932107496,0.8257589821894633
-18.0,125.25,0.4845827439886846,0.8310184575308935
-18.0,125.5,0.5189533239038189,0.8339505022793596
-18.0,125.75,0.5528995756718529,0.8466382833377417
-18.0,126.0,0.5862800565770863,0.8612246256494092
-18.0,126.25,0.6186704384724186,0.8616608245420365
-18.0,126.5,0.6502121640735502,0.8518154473000529
-18.0,126.75,0.6803394625176804,0.846291918827179
-18.0,127.0,0.7086280056577086,0.8440480684693646
-18.0,127.25,0.7347949080622348,0.8406567966902098
-18.0,127.5,0.7579915134370581,0.8300316378581842
-18.0,127.75,0.7772277227722773,0.8160091717736999
-18.0,128.0,0.7912305516265912,0.8084538010085578
-18.0,128.25,0.7991513437057991,0.8197211033420779
-18.0,128.5,0.8007072135785007,0.8396311211902127
-18.0,128.75,0.7950495049504951,0.8507062013033491
-18.0,129.0,0.783026874115983,0.8556371095755453
-18.0,129.25,0.7656294200848657,0.8610569438963238
-18.0,129.5,0.7439886845827439,0.8604228702241823
-18.0,129.75,0.718953323903819,0.8663346752672187
-18.0,130.0,0.6913719943422914,0.8689875518087453
-18.0,130.25,0.6618104667609619,0.8677623782563355
-18.0,130.5,0.6306930693069306,0.8580480900952892
-18.0,130.75,0.5985855728429985,0.8590612472253242
-18.0,131.0,0.5654879773691655,0.8721475145042061
-18.0,131.25,0.5548797736916549,0.881862374626402
-18.0,131.5,0.5865629420084866,0.8919947111240978
-18.0,131.75,0.6171145685997171,0.8970949351185471
-18.0,132.0,0.6465346534653466,0.9045409237784141
-18.0,132.25,0.6742574257425742,0.9055999140123653
-18.0,132.5,0.6998585572842999,0.9089628088976662
-18.0,132.75,0.7229137199434229,0.9084263377030785
-18.0,133.0,0.7425742574257426,0.9081227062307258
-18.0,133.25,0.7581329561527581,0.9072848116757936
-18.0,133.5,0.7685997171145686,0.9014030307220607
-18.0,133.75,0.7735502121640736,0.9023250467204486
-18.0,134.0,0.7743988684582744,0.8948078545570197
-18.0,134.25,0.7743988684582744,0.88875221233032
-18.0,134.5,0.7704384724186704,0.8789533506205776
-18.0,134.75,0.7605374823196606,0.8814401234301587
-18.0,135.0,0.7455445544554455,0.8881396509115567
-18.0,135.25,0.7263083451202264,0.8975830063210061
-18.0,135.5,0.7036775106082036,0.9065377118960377
-18.0,135.75,0.6782178217821782,0.9114697825841678
-18.0,136.0,0.6506364922206507,0.9183859467946613
-18.0,136.25,0.6281471004243282,0.9159207057254565
-18.0,136.5,0.6633663366336633,0.9126581968280298
-18.0,136.75,0.6983026874115983,0.906078632916816
-18.0,137.0,0.7323903818953323,0.902548609232362
-18.0,137.25,0.7654879773691654,0.9003075868510537
-18.0,137.5,0.7973125884016973,0.8957726721488302
-18.0,137.75,0.8267326732673268,0.8950744062410422
-18.0,138.0,0.8524752475247525,0.8951356211985019
-18.0,138.25,0.8725601131541726,0.8949276830094003
-18.0,138.5,0.8835926449787836,0.8938191243281557
-18.0,138.75,0.8833097595473833,0.8942282598270622
-18.0,139.0,0.8741159830268741,0.8972301815361974
-18.0,139.25,0.856011315417256,0.9033543326048976
-18.0,139.5,0.8315417256011315,0.9059858824788799
-18.0,139.75,0.8028288543140029,0.9056706869936817
-18.0,140.0,0.8359264497878359,0.9076151319032784
-18.0,140.25,0.8712871287128713,0.909825296720665
-18.0,140.5,0.9060820367751061,0.9124327703111657
-18.0,140.75,0.9393210749646393,0.9080878295534348
-18.0,141.0,0.9691654879773691,0.9032205239706523
-18.0,141.25,0.984016973125884,0.8919536434230673
-18.0,141.5,0.9966053748231966,0.8811165118662685
-18.0,141.75,0.9910891089108911,0.8660602880871335
-18.0,142.0,0.9947666195190947,0.8468226062884712
-18.0,142.25,0.9735502121640736,0.8262021105848074
-18.0,142.5,0.9613861386138614,0.8097925010820046
-18.0,142.75,0.9653465346534653,0.7883694693263004
-18.0,143.0,0.9674681753889675,0.7668024928829182
-18.0,143.25,0.9591230551626592,0.7636508913866623
-18.0,143.5,0.9509193776520509,0.7755147529864848
-18.0,143.75,0.9381895332390382,0.7931433885858925
-18.0,144.0,0.9123055162659123,0.8002849116145114
-18.0,144.25,0.886987270155587,0.7986661088472868
-18.0,144.5,0.8953323903818953,0.8095285958228982
-18.0,144.75,0.924893917963225,0.820203840818809
-18.0,145.0,0.9471004243281471,0.81937935618617
-18.0,145.25,0.9605374823196605,0.8039670597974394
-18.0,145.5,0.9974540311173975,0.786427477055551
-18.0,145.75,0.9817538896746818,0.7912792671445942
-18.0,146.0,0.9882602545968883,0.8022864742445797
-18.0,146.25,0.9586987270155587,0.8298368787988546
-18.25,122.0,0.5548797736916549,0.7750221815215902
-18.25,122.25,0.5297029702970297,0.7672269755465136
-18.25,122.5,0.503111739745403,0.7662501009770163
-18.25,122.75,0.4752475247524752,0.7719727744248667
-18.25,123.0,0.4462517680339463,0.7743448525365336
-18.25,123.25,0.4171145685997171,0.7743284286952581
-18.25,123.5,0.38712871287128714,0.778335486000314
-18.25,123.75,0.35629420084865626,0.7879776876970144
-18.25,124.0,0.32489391796322487,0.791413388424579
-18.25,124.25,0.3308345120226308,0.7924941317010514
-18.25,124.5,0.3657708628005658,0.7992296064401215
-18.25,124.75,0.4004243281471005,0.8109295079990043
-18.25,125.0,0.43479490806223475,0.8252249379014946
-18.25,125.25,0.4685997171145686,0.8356831106884335
-18.25,125.5,0.5018387553041019,0.8410925917895928
-18.25,125.75,0.5343705799151344,0.8481945380479856
-18.25,126.0,0.5661951909476662,0.854741460126616
-18.25,126.25,0.5970297029702971,0.852666853700982
-18.25,126.5,0.6265912305516266,0.8489787752558982
-18.25,126.75,0.6545968882602546,0.8457549886673573
-18.25,127.0,0.6807637906647808,0.8466247445551836
-18.25,127.25,0.7043847241867044,0.8399457757433119
-18.25,127.5,0.7248939179632249,0.8284298370526908
-18.25,127.75,0.7415841584158416,0.8177936281711142
-18.25,128.0,0.7536067892503536,0.8109124352512683
-18.25,128.25,0.7603960396039604,0.8202243543029125
-18.25,128.5,0.7615275813295616,0.8405373534006068
-18.25,128.75,0.7568599717114568,0.8493192050526303
-18.25,129.0,0.7466760961810467,0.8556402406699558
-18.25,129.25,0.7315417256011315,0.8547801181479223
-18.25,129.5,0.7124469589816125,0.8576907271944796
-18.25,129.75,0.68995756718529,0.8605425666444217
-18.25,130.0,0.6647807637906649,0.8689841399010307
-18.25,130.25,0.6374823196605375,0.8661127098320285
-18.25,130.5,0.6083451202263084,0.8615253710819887
-18.25,130.75,0.578076379066478,0.8631262582163837
-18.25,131.0,0.5465346534653466,0.8714896300167839
-18.25,131.25,0.5738330975954737,0.8855117859975167
-18.25,131.5,0.606930693069307,0.8935851674086931
-18.25,131.75,0.6391796322489391,0.9075883967482208
-18.25,132.0,0.6704384724186705,0.9110057370332845
-18.25,132.25,0.7002828854314003,0.9160051108862636
-18.25,132.5,0.7282885431400283,0.9171056364525682
-18.25,132.75,0.7538896746817538,0.9165061329365698
-18.25,133.0,0.7762376237623763,0.9156022392912058
-18.25,133.25,0.7943422913719943,0.912472904258174
-18.25,133.5,0.8067892503536068,0.9120290482530118
-18.25,133.75,0.8125884016973126,0.912481988087608
-18.25,134.0,0.8134370579915134,0.9131786593657653
-18.25,134.25,0.8135785007072136,0.9016978948851752
-18.25,134.5,0.8086280056577086,0.8963860105854534
-18.25,134.75,0.7970297029702971,0.8917607177626158
-18.25,135.0,0.7796322489391796,0.89472008999243
-18.25,135.25,0.7577086280056577,0.9034405833527761
-18.25,135.5,0.7323903818953323,0.9076348331150781
-18.25,135.75,0.7045261669024045,0.9142782927591393
-18.25,136.0,0.6748231966053748,0.9158297808675958
-18.25,136.25,0.6437057991513437,0.9170362013219994
-18.25,136.5,0.6751060820367751,0.9117680834937699
-18.25,136.75,0.7111739745403112,0.9070946528485817
-18.25,137.0,0.7469589816124469,0.9010752115480434
-18.25,137.25,0.7823196605374823,0.8984542333414723
-18.25,137.5,0.8166902404526167,0.896670869989679
-18.25,137.75,0.84992927864215,0.8947087728872376
-18.25,138.0,0.8806223479490807,0.8950473489788906
-18.25,138.25,0.9063649222065063,0.8915939934887138
-18.25,138.5,0.922065063649222,0.8897279074427062
-18.25,138.75,0.9216407355021217,0.8921531393619747
-18.25,139.0,0.9093352192362093,0.8966867570532899
-18.25,139.25,0.8855728429985855,0.9048766948176052
-18.25,139.5,0.856011315417256,0.9095947120201339
-18.25,139.75,0.8237623762376238,0.9126694942418424
-18.25,140.0,0.8217821782178218,0.9165473323084764
-18.25,140.25,0.8548797736916549,0.9187932047916755
-18.25,140.5,0.886987270155587,0.9184926256120419
-18.25,140.75,0.9151343705799151,0.9161617378838739
-18.25,141.0,0.9340876944837341,0.9085993169201004
-18.25,141.25,0.9475247524752475,0.8997546199311608
-18.25,141.5,0.9575671852899575,0.8921002098723196
-18.25,141.75,0.9526166902404526,0.877319850523149
-18.25,142.0,0.9722772277227723,0.858647590149336
-18.25,142.25,0.9939179632248939,0.8346029276871181
-18.25,142.5,0.9994342291371995,0.8200558874038473
-18.25,142.75,0.9958981612446959,0.807438420736103
-18.25,143.0,0.9937765205091937,0.7834532965178079
-18.25,143.25,0.9963224893917964,0.771198430293356
-18.25,143.5,0.9886845827439887,0.7848142747403272
-18.25,143.75,0.9661951909476661,0.813019752072889
-18.25,144.0,0.9405940594059405,0.8234826880671552
-18.25,144.25,0.9138613861386139,0.8165159286174255
-18.25,144.5,0.8947666195190948,0.803973139290086
-18.25,144.75,0.8949080622347949,0.8115325990660152
-18.25,145.0,0.9236209335219236,0.8008377605469964
-18.25,145.25,0.9603960396039604,0.7833752289041978
-18.25,145.5,0.9964639321074965,0.7893621039623289
-18.25,145.75,0.9715700141442716,0.7983025465036178
-18.25,146.0,0.9971711456859972,0.8049492039155101
-18.25,146.25,0.9702970297029703,0.8266009925936266
-18.25,146.5,0.9497878359264498,0.8405169399652339
-18.5,121.75,0.6089108910891089,0.7836722898009696
-18.5,122.0,0.5838755304101839,0.7788561758277082
-18.5,122.25,0.5571428571428572,0.7764840278261351
-18.5,122.5,0.528995756718529,0.7800634398092859
-18.5,122.75,0.5,0.7863677709754316
-18.5,123.0,0.47043847241867043,0.7859517410225414
-18.5,123.25,0.4401697312588402,0.7830396669869325
-18.5,123.5,0.40891089108910894,0.7851453531843962
-18.5,123.75,0.37722772277227723,0.7938001295855504
-18.5,124.0,0.34483734087694484,0.7963245667130807
-18.5,124.25,0.3164073550212164,0.797001322337576
-18.5,124.5,0.3504950495049505,0.798422793800341
-18.5,124.75,0.3842998585572843,0.8104267197724191
-18.5,125.0,0.41753889674681754,0.8222739261483549
-18.5,125.25,0.45021216407355025,0.8331814439750826
-18.5,125.5,0.48217821782178216,0.8415200915079897
-18.5,125.75,0.5134370579915135,0.8481563721590857
-18.5,126.0,0.5437057991513436,0.8499585671164567
-18.5,126.25,0.5728429985855729,0.8477196243287414
-18.5,126.5,0.6005657708628006,0.850076959256106
-18.5,126.75,0.6265912305516266,0.8546125643497435
-18.5,127.0,0.6506364922206507,0.8530660240793954
-18.5,127.25,0.671994342291372,0.8509147743789235
-18.5,127.5,0.6903818953323904,0.8344658620932974
-18.5,127.75,0.7050919377652051,0.8244867420697694
-18.5,128.0,0.7155586987270155,0.8164852594478685
-18.5,128.25,0.7213578500707214,0.8259681626509785
-18.5,128.5,0.7223479490806224,0.8428198142233141
-18.5,128.75,0.7183875530410184,0.8483730471097147
-18.5,129.0,0.7094766619519095,0.8469251173416802
-18.5,129.25,0.6963224893917963,0.8518164613055657
-18.5,129.5,0.6792079207920791,0.8548897839031151
-18.5,129.75,0.658981612446959,0.8641231175255586
-18.5,130.0,0.635926449787836,0.8653037778187465
-18.5,130.25,0.6107496463932107,0.8661376330955635
-18.5,130.5,0.5835926449787836,0.8632886331620425
-18.5,130.75,0.5548797736916549,0.8664263219616465
-18.5,131.0,0.5550212164073549,0.8780753758050018
-18.5,131.25,0.5899575671852899,0.8895766455165308
-18.5,131.5,0.6243281471004243,0.9047729012697381
-18.5,131.75,0.6581329561527581,0.909392019828721
-18.5,132.0,0.6912305516265912,0.9196093745968288
-18.5,132.25,0.7231966053748232,0.9219413447211617
-18.5,132.5,0.7538896746817538,0.9270132202142424
-18.5,132.75,0.7823196605374823,0.9272926538114902
-18.5,133.0,0.807920792079208,0.9246143642909511
-18.5,133.25,0.8292786421499293,0.9237585674186893
-18.5,133.5,0.8444130127298444,0.9213539584806225
-18.5,133.75,0.8516265912305516,0.9280483550699391
-18.5,134.0,0.8526166902404526,0.927018701822477
-18.5,134.25,0.8527581329561528,0.9240011603785748
-18.5,134.5,0.8465346534653465,0.9121233297175656
-18.5,134.75,0.8322489391796323,0.909322866540906
-18.5,135.0,0.8115983026874116,0.9071735441608941
-18.5,135.25,0.7864214992927865,0.9070375049318774
-18.5,135.5,0.7581329561527581,0.9087478437525407
-18.5,135.75,0.7277227722772277,0.9073756473518291
-18.5,136.0,0.6957567185289958,0.9107186673734975
-18.5,136.25,0.6628005657708628,0.9091639398185786
-18.5,136.5,0.6821782178217821,0.9098893912524529
-18.5,136.75,0.7192362093352193,0.9021507265630295
-18.5,137.0,0.7561527581329561,0.8997768898503268
-18.5,137.25,0.7927864214992928,0.8957862422234718
-18.5,137.5,0.8294200848656295,0.8974987007291496
-18.5,137.75,0.8654879773691655,0.8963546443134558
-18.5,138.0,0.9008486562942009,0.8907175716310721
-18.5,138.25,0.9339462517680339,0.8856046058621627
-18.5,138.5,0.9592644978783592,0.8879551750996562
-18.5,138.75,0.9602545968882602,0.8939660705438593
-18.5,139.0,0.9394625176803395,0.902486851578313
-18.5,139.25,0.9080622347949081,0.9098720890231835
-18.5,139.5,0.8756718528995757,0.9153219164666215
-18.5,139.75,0.843988684582744,0.9182417979225795
-18.5,140.0,0.8103253182461103,0.9204143091588507
-18.5,140.25,0.8336633663366337,0.9195970460485028
-18.5,140.5,0.8611032531824611,0.9168396805302067
-18.5,140.75,0.8827439886845827,0.9152680592888713
-18.5,141.0,0.8974540311173974,0.9107106287459694
-18.5,141.25,0.9113154172560113,0.9084327848311315
-18.5,141.5,0.9185289957567185,0.9046512672532339
-18.5,141.75,0.9185289957567185,0.8914650361694033
-18.5,142.0,0.9424328147100425,0.8719733986416737
-18.5,142.25,0.9561527581329562,0.8494651238134934
-18.5,142.5,0.9602545968882602,0.8247597976163122
-18.5,142.75,0.9571428571428572,0.816380543667172
-18.5,143.0,0.955021216407355,0.8072798336626578
-18.5,143.25,0.964922206506365,0.7893056581380551
-18.5,143.5,0.9797736916548798,0.7995761804787157
-18.5,143.75,0.9932107496463932,0.8255680869748219
-18.5,144.0,0.9678925035360679,0.8367513159685134
-18.5,144.25,0.944978783592645,0.8308580694903839
-18.5,144.5,0.9339462517680339,0.8092362537415202
-18.5,144.75,0.926025459688826,0.7838868858722152
-18.5,145.0,0.9265912305516266,0.7657151607425947
-18.5,145.25,0.9497878359264498,0.755813498351746
-18.5,145.5,0.9826025459688826,0.7721093480343524
-18.5,145.75,0.9861386138613861,0.7993665014906546
-18.5,146.0,0.9913719943422914,0.8119965727983958
-18.5,146.25,0.9900990099009901,0.8239132592395408
-18.5,146.5,0.9745403111739745,0.841652174802285
-18.75,121.5,0.6629420084865629,0.7900239708985173
-18.75,121.75,0.6379066478076378,0.7881754820190959
-18.75,122.0,0.611032531824611,0.7891444421683367
-18.75,122.25,0.5826025459688826,0.7905699636237458
-18.75,122.5,0.5536067892503536,0.7971431079325171
-18.75,122.75,0.5236209335219236,0.8003046454261606
-18.75,123.0,0.4929278642149929,0.8055952127313695
-18.75,123.25,0.4612446958981613,0.8008021656614499
-18.75,123.5,0.42899575671852896,0.7977136907798235
-18.75,123.75,0.39632248939179626,0.8010820821512716
-18.75,124.0,0.36308345120226304,0.8019449698918953
-18.75,124.25,0.32942008486562935,0.8018192050076518
-18.75,124.5,0.33323903818953327,0.8038538413811764
-18.75,124.75,0.3660537482319661,0.8111433815893342
-18.75,125.0,0.3981612446958982,0.8217185828413012
-18.75,125.25,0.42970297029702975,0.8278311230890448
-18.75,125.5,0.46039603960396036,0.8323512957852959
-18.75,125.75,0.49024045261669025,0.8375045669466243
-18.75,126.0,0.5189533239038189,0.8424160803201459
-18.75,126.25,0.5465346534653466,0.8442722250200533
-18.75,126.5,0.5725601131541727,0.8482989867806682
-18.75,126.75,0.5967468175388967,0.8525177992387102
-18.75,127.0,0.6188118811881188,0.853989602101324
-18.75,127.25,0.6383309759547384,0.8538175370460439
-18.75,127.5,0.654879773691655,0.8495254935130343
-18.75,127.75,0.668033946251768,0.8364488506605388
-18.75,128.0,0.6772277227722772,0.8273884564160378
-18.75,128.25,0.6823196605374824,0.8309957435638797
-18.75,128.5,0.6833097595473834,0.8421638730659413
-18.75,128.75,0.6797736916548798,0.8442598126655915
-18.75,129.0,0.671994342291372,0.8447920561254084
-18.75,129.25,0.6601131541725601,0.8477983853512138
-18.75,129.5,0.6446958981612447,0.8580076166412872
-18.75,129.75,0.6264497878359264,0.8630001603979541
-18.75,130.0,0.6053748231966054,0.8664197700894554
-18.75,130.25,0.582036775106082,0.8630854701422375
-18.75,130.5,0.5565770862800565,0.8612890814554006
-18.75,130.75,0.5309759547383309,0.869495524743675
-18.75,131.0,0.5669024045261669,0.8825460990518934
-18.75,131.25,0.6026874115983027,0.8995314737451346
-18.75,131.5,0.6383309759547384,0.9091730826068152
-18.75,131.75,0.6735502121640735,0.9191191836119396
-18.75,132.0,0.7082036775106082,0.9243022394771163
-18.75,132.25,0.7422913719943423,0.9319795803450626
-18.75,132.5,0.7753889674681753,0.9351292348003846
-18.75,132.75,0.807072135785007,0.9364723931115103
-18.75,133.0,0.8363507779349364,0.9353883245757272
-18.75,133.25,0.8618104667609618,0.9335626778687771
-18.75,133.5,0.881046676096181,0.9363019770647085
-18.75,133.75,0.8906647807637906,0.9380549743250938
-18.75,134.0,0.8917963224893918,0.9433524035623296
-18.75,134.25,0.8919377652050919,0.9403119346124832
-18.75,134.5,0.8837340876944837,0.934152834265826
-18.75,134.75,0.8653465346534653,0.925097860191364
-18.75,135.0,0.8404526166902404,0.9213626201396705
-18.75,135.25,0.8114568599717115,0.9169652355239979
-18.75,135.5,0.7799151343705799,0.9101460734470151
-18.75,135.75,0.7469589816124469,0.9100641435505302
-18.75,136.0,0.7128712871287128,0.9082437145146574
-18.75,136.25,0.6782178217821782,0.9087647798461281
-18.75,136.5,0.6847241867043847,0.9031703648566669
-18.75,136.75,0.7219236209335219,0.9015128408578225
-18.75,137.0,0.7591230551626591,0.8961080119977934
-18.75,137.25,0.7963224893917963,0.8906537404276301
-18.75,137.5,0.8335219236209335,0.8889684807860166
-18.75,137.75,0.8707213578500708,0.8858953066489871
